Timestamp, Engine Raw, Chassis Raw, Output
17129471078,1.71284,1.61213,1.61005
17130547815,1.55654,1.7644,2.1571
17131637515,1.57749,1.7918,2.08378
17132702641,1.75312,1.51465,1.46906
17133808581,1.86592,1.42844,1.07429
17134860059,1.79019,1.54365,1.33935
17135939463,1.59844,1.84497,2.01047
17137018329,1.54204,1.95293,2.20786
17138096788,1.67659,1.71123,1.73695
17139175433,1.84175,1.43086,1.15888
17140254799,1.849,1.50659,1.1335
17141333258,1.68545,1.77488,1.70593
17142411958,1.54446,1.99321,2.1994
17143490954,1.58474,1.8208,2.05841
17144572635,1.7636,1.48887,1.4324
17145651317,1.85625,1.33257,1.10812
17146730572,1.76118,1.62986,1.44086
17147809791,1.59199,2.00127,2.03303
17148888213,1.56621,1.91426,2.12326
17149967024,1.71123,1.64275,1.61569
17151045242,1.83611,1.31001,1.17862
17152124738,1.79663,1.39541,1.31679
17153222364,1.64194,1.78777,1.8582
17154304008,1.55735,2.03672,2.15428
17155382319,1.65,1.81838,1.83
17156461111,1.81033,1.40186,1.26885
17157540385,1.83289,1.32371,1.1899
17158618919,1.69189,1.68062,1.68337
17159697581,1.55815,1.99724,2.15146
17160775800,1.60005,1.98032,2.00483
17161853092,1.76924,1.57024,1.41267
17162930440,1.85383,1.28342,1.11658
17164010066,1.76279,1.49854,1.43522
17165089414,1.59119,1.83289,2.03585
17166180114,1.55815,1.96018,2.15146
17167242906,1.69673,1.75151,1.66645
17168319606,1.83289,1.43811,1.1899
17169398417,1.81274,1.38091,1.2604
17170477284,1.65806,1.62744,1.8018
17171556020,1.55413,1.85867,2.16556
17172634850,1.64114,1.80469,1.86102
17173716661,1.79502,1.43086,1.32243
17174792416,1.83047,1.27053,1.19836
17175871023,1.70801,1.6355,1.62697
17176950038,1.55896,1.98516,2.14864
17178028627,1.57991,2.01013,2.07532
17179107642,1.74185,1.64517,1.50854
17180186527,1.849,1.40588,1.1335
17181265300,1.76924,1.42683,1.41267
17182344037,1.59119,1.70881,2.03585
17183422145,1.54526,1.81758,2.19658
17184505048,1.68625,1.7209,1.70311
17185584229,1.84175,1.58313,1.15888
17186661522,1.84497,1.5501,1.1476
17187740166,1.67578,1.82966,1.73977
17188818366,1.54446,2.11487,2.1994
17189897066,1.60166,1.89089,1.99919
17190976155,1.77246,1.46228,1.40139
17192054966,1.85061,1.34304,1.12786
17193133610,1.74587,1.68303,1.49444
17194215180,1.5791,1.97952,2.07814
17195293510,1.58394,1.89895,2.06123
17196372746,1.72573,1.58071,1.56494
17197449020,1.82563,1.35754,1.21528
17198528794,1.77004,1.55815,1.40985
17199605568,1.61294,1.93359,1.95971
17200697657,1.56138,2.08264,2.14018
17201759653,1.67739,1.78374,1.73413
17202838020,1.83047,1.40347,1.19836
17203918775,1.83611,1.41072,1.17862
17204996123,1.679,1.76763,1.72849
17206071601,1.55896,2.0053,2.14864
17207150393,1.61938,1.89734,1.93715
17208229926,1.77891,1.47678,1.37883
17209307515,1.84497,1.32935,1.1476
17210386993,1.73379,1.71687,1.53674
17211466192,1.56621,2.03833,2.12326
17212544503,1.56863,1.86995,2.1148
17213623425,1.72573,1.55251,1.56494
17214703033,1.83933,1.37043,1.16734
17215781770,1.79019,1.56138,1.33935
17216860062,1.6218,1.97307,1.92869
17217939206,1.56702,2.02463,2.12044
17219017499,1.67336,1.69915,1.74822
17220096069,1.82644,1.33337,1.21246
17221175102,1.82644,1.4083,1.21246
17222253765,1.67336,1.72815,1.74822
17223332372,1.54929,1.88606,2.18248
17224414628,1.61455,1.71365,1.95407
17225493531,1.77488,1.4365,1.39293
17226572694,1.83611,1.41475,1.17862
17227651598,1.72896,1.70801,1.55366
17228730260,1.57507,1.96421,2.09224
17229809127,1.58394,1.93601,2.06123
17230888382,1.73621,1.56863,1.52828
17231966952,1.85383,1.38494,1.11658
17233045819,1.79341,1.55654,1.32807
17234127463,1.61455,1.77246,1.95407
17235221126,1.54688,1.86834,2.19094
17236283474,1.66531,1.68142,1.77642
17237360878,1.81597,1.38091,1.24912
17238438503,1.82322,1.35835,1.22374
17239514574,1.68142,1.63066,1.72003
17240594070,1.56379,1.89492,2.13172
17241670214,1.62341,1.80227,1.92305
17242747821,1.76682,1.43569,1.42113
17243826780,1.82,1.27617,1.23502
17244902295,1.72573,1.59844,1.56494
17245981254,1.57507,1.91426,2.09224
17247059732,1.58877,1.97549,2.04431
17248138691,1.73379,1.58796,1.53674
17249217224,1.83289,1.29309,1.1899
17250296016,1.76682,1.44858,1.42113
17251374476,1.60327,1.878,1.99355
17252453546,1.55815,2.01577,2.15146
17253551672,1.69995,1.79502,1.65517
17254634501,1.8345,1.43167,1.18426
17255713108,1.81436,1.4083,1.25476
17256791715,1.66208,1.71042,1.7877
17257870212,1.54768,1.9634,2.18812
17258948356,1.62261,1.82886,1.92587
17260027926,1.78293,1.48967,1.36473
17261106496,1.83127,1.33418,1.19554
17262185622,1.72009,1.67336,1.58468
17263263785,1.57346,1.90378,2.09788
17264346226,1.59441,1.88767,2.02457
17265424462,1.74185,1.57185,1.50854
17266503736,1.82725,1.3946,1.20964
17267581973,1.75232,1.48564,1.47188
17268661192,1.60085,1.75554,2.00201
17269754336,1.57991,1.78213,2.07532
17270819258,1.71365,1.66208,1.60723
17271897902,1.83369,1.62341,1.18708
17272977009,1.80066,1.65806,1.30269
17274057302,1.64275,1.7918,1.85538
17275134965,1.55896,1.77649,2.14864
17276210590,1.64758,1.74346,1.83846
17277289290,1.79583,1.55735,1.31961
17278366342,1.81597,1.54204,1.24912
17279444320,1.7064,1.71768,1.63261
17280519612,1.57104,1.93682,2.10634
17281598997,1.60005,1.77729,2.00483
17282677030,1.74749,1.451,1.4888
17283784119,1.81516,1.38816,1.25194
17284834541,1.74587,1.69351,1.49444
17285913593,1.60408,1.98516,1.99073
17286992200,1.61052,1.82322,1.96817
17288071807,1.73379,1.56621,1.53674
17289149859,1.81677,1.32693,1.2463
17290228800,1.75957,1.5074,1.4465
17291307592,1.62502,1.93037,1.91741
17292386884,1.56863,2.11648,2.1148
17293465010,1.67981,1.86672,1.72567
17294546932,1.81274,1.51062,1.2604
17295626132,1.80146,1.38977,1.29987
17296704406,1.65564,1.6645,1.81026
17297782569,1.55654,1.92876,2.1571
17298861546,1.64033,1.91748,1.86384
17299940765,1.80066,1.59199,1.30269
17301019020,1.84417,1.3793,1.15042
17302097202,1.7217,1.65806,1.57904
17303176364,1.57749,2.00208,2.08378
17304272286,1.59199,1.878,2.03303
17305337671,1.73862,1.52512,1.51982
17306415871,1.83047,1.3374,1.19836
17307494553,1.76279,1.55251,1.43522
17308573197,1.60327,1.90701,1.99355
17309652656,1.57185,2.01819,2.10352
17310729393,1.70156,1.72493,1.64953
17311806722,1.81355,1.32773,1.25758
17312883570,1.79341,1.39863,1.32807
17313963678,1.65322,1.78616,1.81872
17315041840,1.56782,1.85867,2.11762
17316119337,1.65564,1.80469,1.81026
17317196277,1.79905,1.68142,1.30833
17318272403,1.8071,1.57024,1.28013
17319351307,1.69512,1.71284,1.67209
17320429914,1.58474,1.87317,2.05841
17321508595,1.62422,1.79583,1.92023
17322586628,1.76602,1.64275,1.42395
17323693347,1.81355,1.61455,1.25758
17324745287,1.72412,1.68303,1.57058
17325823154,1.59038,1.75876,2.03867
17326901798,1.5928,1.60811,2.03021
17327980350,1.71365,1.51545,1.60723
17329059883,1.8063,1.59683,1.28295
17330137620,1.75312,1.67014,1.46906
17331216616,1.61938,1.79744,1.93715
17332295131,1.59199,1.66208,2.03303
17333374219,1.70801,1.57266,1.62697
17334456141,1.79985,1.44375,1.30551
17335534786,1.76763,1.65564,1.41831
17336613874,1.64758,1.849,1.83846
17337692019,1.58232,1.97791,2.06686
17338784885,1.6782,1.75071,1.73131
17339849548,1.80227,1.38655,1.29705
17340928248,1.79985,1.44294,1.30551
17342006170,1.66692,1.71687,1.77078
17343084796,1.55654,1.84175,2.1571
17344167384,1.62986,1.67095,1.9005
17345246455,1.78857,1.42039,1.34499
17346324599,1.83208,1.451,1.19272
17347404225,1.73218,1.71606,1.54238
17348479776,1.58232,1.82,2.06686
17349557995,1.58635,1.64436,2.05277
17350635028,1.73057,1.42522,1.54802
17351710524,1.82563,1.4373,1.21528
17352789576,1.7644,1.66531,1.42958
17353861905,1.62905,1.85303,1.90332
17354945568,1.5791,1.76682,2.07814
17356020694,1.69512,1.48726,1.67209
17357100579,1.80227,1.35432,1.29705
17358179223,1.77488,1.51062,1.39293
17359258182,1.65403,1.80791,1.8159
17360336438,1.57749,1.92231,2.08378
17361414934,1.65967,1.72332,1.79616
17362493060,1.7918,1.41555,1.33371
17363571908,1.7918,1.33821,1.33371
17364654181,1.679,1.60408,1.72849
17365732363,1.58232,1.82241,2.06686
17366810803,1.63308,1.79744,1.88922
17367889133,1.77488,1.53962,1.39293
17368968129,1.81838,1.34304,1.24066
17370046588,1.71848,1.56057,1.59031
17371125806,1.5936,1.92231,2.02739
17372203729,1.60408,1.86834,1.99073
17373296632,1.7354,1.51465,1.5311
17374364813,1.8063,1.31726,1.28295
17375442661,1.73621,1.53237,1.52828
17376522472,1.60811,1.78938,1.97663
17377600283,1.58877,1.80388,2.04431
17378678798,1.71445,1.60166,1.60441
17379757627,1.80549,1.38413,1.28577
17380835716,1.75474,1.43972,1.46342
17381914860,1.62905,1.75876,1.90332
17382992801,1.57991,1.88767,2.07532
17384075723,1.68706,1.7781,1.70029
17385154330,1.81436,1.54688,1.25476
17386231512,1.80066,1.44617,1.30269
17387308267,1.67256,1.68142,1.75105
17388384985,1.57427,1.79985,2.09506
17389461482,1.64839,1.76038,1.83564
17390540219,1.78455,1.50498,1.35909
17391616789,1.79985,1.50256,1.30551
17392694322,1.69673,1.71687,1.66645
17393797836,1.58313,2.02786,2.06405
17394849814,1.61133,1.86672,1.96535
17395928125,1.74346,1.47759,1.5029
17397006732,1.79905,1.39702,1.30833
17398085617,1.72573,1.68787,1.56494
17399164058,1.61213,2.04075,1.96253
17400243054,1.61294,1.96663,1.95971
17401321569,1.73298,1.53801,1.53956
17402400269,1.79421,1.3084,1.32525
17403478765,1.73862,1.52915,1.51982
17404560094,1.62583,1.91426,1.91459
17405639553,1.60327,2.00691,1.99355
17406718327,1.71848,1.74104,1.59031
17407811212,1.8063,1.50176,1.28295
17408875894,1.75232,1.41313,1.47188
17409954075,1.61858,1.58394,1.93997
17411033016,1.57185,1.79421,2.10352
17412111401,1.69351,1.66934,1.67773
17413190100,1.81436,1.38896,1.25476
17414271930,1.78696,1.38655,1.35063
17415350389,1.66128,1.63308,1.79052
17416428867,1.56621,1.79663,2.12326
17417507492,1.64355,1.74426,1.85256
17418585470,1.78455,1.52754,1.35909
17419664077,1.8063,1.44053,1.28295
17420742666,1.70317,1.70317,1.64389
17421820773,1.58394,1.93359,2.06123
17422899640,1.61938,1.8345,1.93715
17423979988,1.75796,1.51545,1.45214
17425057262,1.80469,1.39058,1.28859
17426134943,1.71204,1.62261,1.61287
17427210791,1.59119,1.85303,2.03585
17428290083,1.58877,1.8208,2.04431
17429367061,1.73057,1.58877,1.54802
17430444242,1.81838,1.55574,1.24066
17431520035,1.75393,1.54043,1.46624
17432599661,1.61777,1.59119,1.94279
17433702416,1.58152,1.53076,2.06969
17434756875,1.70317,1.53398,1.64389
17435835019,1.81436,1.42039,1.25476
17436914256,1.78616,1.60005,1.35345
17437992641,1.65806,1.79421,1.8018
17439071471,1.58394,1.84175,2.06123
17440149819,1.65806,1.64758,1.8018
17441228445,1.7781,1.39702,1.38165
17442322830,1.77891,1.51868,1.37883
17443386992,1.68464,1.84739,1.70875
17444468766,1.59683,2.03188,2.01611
17445547392,1.65322,1.7918,1.81872
17446626277,1.76199,1.37043,1.43804
17447704440,1.76118,1.37124,1.44086
17448783547,1.67739,1.76521,1.73413
17449862173,1.59924,2.01255,2.00765
17450940743,1.65081,1.85544,1.82718
17452019165,1.77729,1.48967,1.38447
17453098069,1.8063,1.33982,1.28295
17454177250,1.71042,1.60488,1.61851
17455254839,1.59602,1.93682,2.01893
17456333909,1.61375,1.9489,1.95689
17457412757,1.75635,1.60247,1.45778
17458491179,1.81113,1.36641,1.26604
17459569657,1.72332,1.57427,1.5734
17460648338,1.59763,1.89976,2.01329
17461725779,1.58152,1.86108,2.06969
17462802256,1.71042,1.62019,1.61851
17463904641,1.80791,1.39783,1.27731
17464955767,1.75232,1.54124,1.47188
17466035115,1.64517,1.80308,1.84692
17467112315,1.59038,1.88606,2.03867
17468189200,1.69028,1.70962,1.68901
17469264955,1.79099,1.43086,1.33653
17470343340,1.76763,1.45825,1.41831
17471421948,1.66047,1.81355,1.79334
17472501203,1.59683,2.05283,2.01611
17473579366,1.67095,1.78535,1.75668
17474675269,1.78374,1.35916,1.36191
17475737284,1.77004,1.36721,1.40985
17476816410,1.65967,1.78052,1.79616
17477895739,1.58474,2.01094,2.05841
17478974791,1.65806,1.83691,1.8018
17480052861,1.78455,1.45342,1.35909
17481131413,1.7918,1.39058,1.33371
17482210761,1.68867,1.69189,1.69465
17483289035,1.59602,2.01013,2.01893
17484371642,1.62986,1.81919,1.9005
17485450046,1.75957,1.55171,1.4465
17486529671,1.79985,1.40508,1.30551
17487607964,1.71848,1.65886,1.59031
17488687312,1.60972,1.75232,1.97099
17489765493,1.61616,1.72734,1.94843
17490843434,1.73379,1.52351,1.53674
17491923078,1.78132,1.51384,1.37037
17493001315,1.70398,1.60811,1.64107
17494083311,1.60811,1.85625,1.97663
17495162900,1.61213,1.75393,1.96253
17496241081,1.74104,1.58232,1.51136
17497319040,1.80952,1.46873,1.27167
17498398203,1.74185,1.5219,1.50854
17499475496,1.61938,1.66692,1.93715
17500551769,1.58877,1.74265,2.04431
17501629821,1.70479,1.56541,1.63825
17502705484,1.81113,1.3793,1.26604
17503811702,1.77166,1.61375,1.40421
17504861273,1.63872,1.81677,1.86948
17505938121,1.57185,1.88445,2.10352
17507014135,1.66692,1.66531,1.77078
17508093446,1.78616,1.40427,1.35345
17509185627,1.78777,1.50417,1.34781
17510250105,1.68545,1.83611,1.70593
17511328898,1.59924,2.06331,2.00765
17512406986,1.65242,1.74829,1.82154
17513485649,1.75957,1.38816,1.4465
17514567886,1.76843,1.43247,1.41549
17515646141,1.67417,1.84739,1.74541
17516724897,1.59602,2.05444,2.01893
17517803967,1.64678,1.87961,1.84128
17518882630,1.76279,1.50417,1.43522
17519960348,1.79583,1.35029,1.31961
17521038807,1.69351,1.60005,1.67773
17522117803,1.6073,1.90701,1.97945
17523196448,1.62905,1.89573,1.90332
17524278462,1.75635,1.53721,1.45778
17525358440,1.79663,1.35835,1.31679
17526435936,1.70962,1.63953,1.62133
17527515080,1.60166,1.88606,1.99919
17528593558,1.60569,1.88687,1.98509
17529672036,1.71929,1.59038,1.58749
17530750884,1.79744,1.47275,1.31397
17531828880,1.73057,1.54526,1.54802
17532907691,1.61777,1.61536,1.94279
17533989650,1.61133,1.68062,1.96535
17535068276,1.71365,1.65,1.60723
17536146753,1.79341,1.53398,1.32807
17537223860,1.74265,1.54607,1.50572
17538300690,1.62744,1.70237,1.90896
17539377427,1.6073,1.80146,1.97945
17540453904,1.70317,1.70559,1.64389
17541532771,1.79421,1.56218,1.32525
17542610156,1.75876,1.52109,1.44932
17543704226,1.64033,1.7209,1.86384
17544763871,1.58635,1.89734,2.05277
17545842607,1.68948,1.72009,1.69183
17546922159,1.79744,1.41958,1.31397
17548000674,1.78213,1.46389,1.36755
17549079614,1.66047,1.81597,1.79334
17550158851,1.58071,2.01738,2.0725
17551237699,1.65403,1.80388,1.8159
17552315621,1.77166,1.38171,1.40421
17553394414,1.79663,1.48564,1.31679
17554498132,1.69189,1.84497,1.68337
17555576702,1.6073,2.08989,1.97945
17556655235,1.64436,1.81194,1.84974
17557734954,1.75957,1.41877,1.4465
17558813320,1.78293,1.42925,1.36473
17559891983,1.68545,1.75796,1.70593
17560970776,1.59441,2.01013,2.02457
17562049346,1.6363,1.81436,1.87794
17563128657,1.75393,1.47114,1.46624
17564206708,1.7926,1.43892,1.33089
17565285445,1.70801,1.68384,1.62697
17566363812,1.60569,1.98677,1.98509
17567442049,1.61777,1.84417,1.94279
17568520656,1.7491,1.48887,1.48316
17569599596,1.81113,1.37769,1.26604
17570677759,1.73218,1.6645,1.54238
17571756255,1.61375,1.95615,1.95689
17572835344,1.5928,1.92312,2.03021
17573918211,1.71042,1.60247,1.61851
17574994522,1.79583,1.37446,1.31961
17576072092,1.74185,1.50095,1.50854
17577165014,1.6363,1.81436,1.87794
17578227825,1.59683,1.85786,2.01611
17579304895,1.69512,1.64275,1.67209
17580382539,1.78616,1.31404,1.35345
17581458332,1.74587,1.44858,1.49444
17582536754,1.63711,1.87156,1.87512
17583615787,1.59521,2.04639,2.02175
17584695376,1.69512,1.80308,1.67209
17585772779,1.80227,1.38171,1.29705
17586852090,1.78132,1.33337,1.37037
17587930420,1.66611,1.64194,1.7736
17589008601,1.58474,1.85383,2.05841
17590087579,1.66692,1.7636,1.77078
17591166705,1.79019,1.49531,1.33935
17592245478,1.79019,1.42683,1.33935
17593323882,1.679,1.47678,1.72849
17594406286,1.58394,1.70237,2.06123
17595485337,1.62986,1.71365,1.9005
17596563667,1.75715,1.56057,1.45496
17597641848,1.7926,1.45825,1.33089
17598720344,1.71123,1.65564,1.61569
17599799359,1.61616,1.86511,1.94843
17600878670,1.62664,1.78616,1.91177
17601958370,1.73943,1.51223,1.517
17603036662,1.78535,1.51465,1.35627
17604119288,1.71284,1.65403,1.61005
17605197358,1.62583,1.78938,1.91459
17606276336,1.63147,1.69351,1.89486
17607354887,1.73298,1.54446,1.53956
17608433106,1.78857,1.57104,1.34499
17609511843,1.70801,1.64355,1.62697
17610590672,1.61294,1.75957,1.95971
17611681539,1.60811,1.62261,1.97663
17612745350,1.73218,1.56943,1.54238
17613826438,1.8071,1.56863,1.28013
17614898657,1.73218,1.65,1.54238
17615979227,1.61616,1.73621,1.94843
17617055260,1.59844,1.65806,2.01047
17618133034,1.70156,1.50659,1.64953
17619208363,1.79905,1.34868,1.30833
17620287249,1.76682,1.62664,1.42113
