Timestamp, Engine Vibration, Chassis Vibration (error), Reference Signal, inverse
6140115822,0.139359,0.0264814,0,0
6141194557,0.0297891,0.0530683,0,0
6142273144,-0.0620567,0.0385664,0,0
6143351694,-0.0950888,-0.00252244,0,0
6144430465,-0.105562,-0.0395831,0,0
6145508719,0.00481343,-0.0315264,0,0
6146587491,0.0853798,-0.00413379,0,0
6147666355,0.0837686,0.0377608,0,0
6148744701,0.0160928,0.053874,0,0
6149823510,-0.0483604,0.0248701,0,0
6150902912,-0.101534,-0.0283037,0,0
6151981461,-0.10798,-0.0508623,0,0
6153059659,-0.0137168,-0.0403887,0,0
6154138783,0.12244,-0.000105469,0,0
6155217555,0.106327,0.0417891,0,0
6156296215,0.0289834,0.0522627,0,0
6157374784,-0.104757,0.0208417,0,0
6158453222,-0.224801,-0.0291093,0,0
6159531864,-0.0975058,-0.0524736,0,0
6160614414,0.0144814,-0.032332,0,0
6161692871,0.13372,0.0240645,0,0
6162771273,0.120023,0.0603193,0,0
6163848619,0.0160928,0.0417891,0,0
6164925983,-0.106368,0.00714556,0,0
6166002607,-0.18774,-0.0436114,0,0
6167080045,-0.044332,-0.0403887,0,0
6168156891,0.124857,0.000700148,0,0
6169235460,0.186088,0.0482344,0,0
6170316657,0.0692666,0.0595137,0,0
6171393263,-0.152291,0.0216475,0,0
6172469127,-0.214327,-0.0379717,0,0
6173547436,-0.116036,-0.0548906,0,0
6174626097,0.0926309,-0.034749,0,0
6175704387,0.221537,0.0103681,0,0
6176782900,0.0910195,0.0546797,0,0
6177861875,-0.118453,0.0530683,0,0
6178940684,-0.223189,0.00714556,0,0
6180022586,-0.186129,-0.0355547,0,0
6181100969,0.0289834,-0.042,0,0
6182180204,0.164335,-0.00574514,0,0
6183259179,0.173197,0.0361494,0,0
6184337358,0.0394571,0.0554854,0,0
6185416075,-0.131344,0.0361494,0,0
6186494347,-0.127315,-0.0154131,0,0
6187592915,-0.125704,-0.0556963,0,0
6188671298,0.0289834,-0.0573076,0,0
6189749977,0.153056,-0.0121904,0,0
6190829101,0.144193,0.0442061,0,0
6191907984,0.0354288,0.053874,0,0
6192986811,-0.112813,0.0168134,0,0
6194065250,-0.1394,-0.0218584,0,0
6195144225,-0.0548056,-0.0436114,0,0
6196222794,0.0789345,-0.0210527,0,0
6197301806,0.135331,0.0353438,0,0
6198380856,0.075712,0.078044,0,0
6199459609,-0.0185508,0.0570966,0,0
6200542233,-0.120065,-0.00493941,0,0
6201618857,-0.146651,-0.0605303,0,0
6202696369,-0.024996,-0.0589189,0,0
6203773178,0.136942,-0.0194415,0,0
6204850524,0.106327,0.0337324,0,0
6205927629,-0.034664,0.0579024,0,0
6207006198,-0.114425,0.0329267,0,0
6208083340,-0.125704,-0.0202471,0,0
6209159056,-0.0475547,-0.0597247,0,0
6210241347,0.044291,-0.042,0,0
6211319396,0.128886,0.0160078,0,0
6212398335,0.0869912,0.065959,0,0
6213476996,0.0152872,0.068376,0,0
6214555601,-0.11523,0.0288984,0,0
6215634206,-0.185323,-0.0476397,0,0
6216712737,-0.111202,-0.0782549,0,0
6217791342,0.0612099,-0.0428056,0,0
6218870429,0.205424,0.0329267,0,0
6219974682,0.0942422,0.0740156,0,0
6221027862,-0.0878379,0.0337324,0,0
6222106448,-0.19338,-0.0258867,0,0
6223184942,-0.165987,-0.063753,0,0
6224263418,0.0459024,-0.046834,0,0
6225342208,0.208647,0.0135908,0,0
6226420591,0.144193,0.075627,0,0
6227499363,-0.0693076,0.0748213,0,0
6228577654,-0.21191,0.0192305,0,0
6229656389,-0.178072,-0.0484453,0,0
6230738901,0.00239646,-0.063753,0,0
6231817469,0.173197,-0.0210527,0,0
6232896334,0.178031,0.0280928,0,0
6233974735,0.00723052,0.063542,0,0
6235053192,-0.162765,0.0458174,0,0
6236131890,-0.181295,-0.0146074,0,0
6237210570,-0.101534,-0.0718096,0,0
6238289415,0.053959,-0.063753,0,0
6239366113,0.190922,-0.00896773,0,0
6240448626,0.10391,0.0579024,0,0
6241525916,-0.0193565,0.0788496,0,0
6242602799,-0.140206,0.0409833,0,0
6243680034,-0.132149,-0.034749,0,0
6244758713,-0.0330527,-0.0798663,0,0
6245835911,-0.0451376,-0.054085,0,0
6246911498,0.0620156,0.0208417,0,0
6247990159,0.0958536,0.0869062,0,0
6249068968,-0.00888276,0.0740156,0,0
6250151740,-0.127315,0.000700148,0,0
6251230141,-0.179684,-0.0710039,0,0
6252308913,-0.0693076,-0.0734209,0,0
6253387722,0.138554,-0.00977346,0,0
6254466457,0.188505,0.0627363,0,0
6255544729,0.066044,0.0828779,0,0
6256623556,-0.16357,0.0377608,0,0
6257702235,-0.223189,-0.0452226,0,0
6258780859,-0.104757,-0.0830888,0,0
6259883649,0.0732949,-0.0492509,0,0
6260937958,0.217509,0.0256758,0,0
6262016508,0.115995,0.0788496,0,0
6263095447,-0.0741416,0.0788496,0,0
6264173978,-0.186129,0.0127851,0,0
6265252490,-0.178072,-0.054085,0,0
6266331522,-0.0096885,-0.0782549,0,0
6267410071,0.233622,-0.0266924,0,0
6268488880,0.223954,0.058708,0,0
6269567374,0.0193155,0.087712,0,0
6270650072,-0.194991,0.04904,0,0
6271728325,-0.23044,-0.0411943,0,0
6272807375,-0.0507773,-0.0992021,0,0
6273885647,0.051542,-0.0750322,0,0
6274964308,0.209452,0.0103681,0,0
6276041672,0.132108,0.0909345,0,0
6277118444,-0.0483604,0.0852949,0,0
6278195605,-0.160348,0.0127851,0,0
6279272840,-0.136983,-0.063753,0,0
6280353889,0.044291,-0.0750322,0,0
6281432106,0.191728,-0.00171682,0,0
6282509526,0.153861,0.0788496,0,0
6283586909,0.00239646,0.102214,0,0
6284662477,-0.174044,0.0425947,0,0
6285741101,-0.218355,-0.0548906,0,0
6286819854,-0.066085,-0.102425,0,0
6287918996,0.134525,-0.0629472,0,0
6288996750,0.23765,0.00795117,0,0
6290079262,0.0620156,0.0869062,0,0
6291157849,-0.135372,0.0836836,0,0
6292236436,-0.173238,0.00795117,0,0
6293314948,-0.132955,-0.0726152,0,0
6294393887,0.0741006,-0.0855058,0,0
6295472622,0.275517,-0.0202471,0,0
6296551134,0.147416,0.0715987,0,0
6297629666,-0.0419151,0.11591,0,0
6298708030,-0.19338,0.0675704,0,0
6299786839,-0.166793,-0.044417,0,0
6300865889,-0.0435264,-0.113704,0,0
6301944494,0.0160928,-0.0847002,0,0
6303022932,0.154667,0.00956252,0,0
6304101667,0.119218,0.0901289,0,0
6305180421,-0.0161338,0.0836836,0,0
6306259155,-0.103951,-0.00171682,0,0
6307338112,-0.129732,-0.0822832,0,0
6308416310,-0.0161338,-0.0863115,0,0
6309495638,0.157084,-0.0121904,0,0
6310577650,0.169975,0.0836836,0,0
6311656182,0.0483193,0.115104,0,0
6312734787,-0.136983,0.0595137,0,0
6313811910,-0.223995,-0.0492509,0,0
6314889108,-0.0975058,-0.0943682,0,0
6315966269,0.126469,-0.0629472,0,0
6317043319,0.197367,0.0184248,0,0
6318120850,0.0628213,0.0925459,0,0
6319199066,-0.112813,0.0885176,0,0
6320280060,-0.190157,-0.00332817,0,0
6321355295,-0.135372,-0.0919512,0,0
6322434178,0.075712,-0.10323,0,0
6323513135,0.228788,-0.0258867,0,0
6324591648,0.123246,0.0820723,0,0
6325670438,-0.0403037,0.119133,0,0
6326748784,-0.18774,0.0603193,0,0
6327827630,-0.219161,-0.042,0,0
6328906124,0.0225381,-0.112093,0,0
6329988563,0.166752,-0.0734209,0,0
6331067390,0.125663,0.0425947,0,0
6332145884,-0.0322471,0.118327,0,0
6333224582,-0.128927,0.0933515,0,0
6334303428,-0.0846152,-0.00896773,0,0
6335382108,-0.0515831,-0.100008,0,0
6336460546,0.0193155,-0.0967852,0,0
6337539281,0.106327,-0.00977346,0,0
6338618108,0.0676553,0.0917403,0,0
6339696695,0.00239646,0.112687,0,0
6340775948,-0.0846152,0.0425947,0,0
6341854202,-0.182906,-0.0701983,0,0
6342932826,-0.0483604,-0.116927,0,0
6344011764,0.150639,-0.056502,0,0
6345090036,0.143388,0.0434004,0,0
6346168326,0.0305947,0.127189,0,0
6347246746,-0.0821983,0.106242,0,0
6348325629,-0.194991,-0.00896773,0,0
6349404179,-0.109591,-0.100813,0,0
6350487007,0.0749062,-0.100813,0,0
6351564241,0.198173,-0.0105791,0,0
6352641624,0.129691,0.104631,0,0
6353718804,-0.024996,0.123161,0,0
6354796242,-0.205465,0.0353438,0,0
6355873477,-0.210299,-0.0855058,0,0
6356951768,-0.0112999,-0.13304,0,0
6358028984,0.227177,-0.0645586,0,0
6359104571,0.195756,0.0619307,0,0
6360187176,-0.0145224,0.130412,0,0
6361265411,-0.221578,0.0957686,0,0
6362343942,-0.203048,-0.0315264,0,0
6363422917,0.0217324,-0.105647,0,0
6364501541,0.157084,-0.0822832,0,0
6365580109,0.144999,0.0321211,0,0
6366658807,0.0032022,0.132023,0,0
6367737246,-0.104757,0.123967,0,0
6368816055,-0.132955,0.00875679,0,0
6369897586,-0.0596397,-0.107259,0,0
6370973376,0.0877969,-0.129012,0,0
6372051963,0.17078,-0.0395831,0,0
6373130753,0.0813515,0.078044,0,0
6374209136,-0.0628623,0.132023,0,0
6375287723,-0.144234,0.0804609,0,0
6376366347,-0.197408,-0.0524736,0,0
6377445156,-0.0403037,-0.132234,0,0
6378523483,0.225565,-0.0847002,0,0
6379602496,0.227177,0.0409833,0,0
6380684934,0.0217324,0.144914,0,0
6381763058,-0.204659,0.135246,0,0
6382841941,-0.246554,0.00472847,0,0
6383920824,-0.0894492,-0.120149,0,0
6384999188,0.12808,-0.140291,0,0
6386077738,0.24329,-0.0363604,0,0
6387156380,0.10391,0.111882,0,0
6388254282,-0.116842,0.140886,0,0
6389331072,-0.19902,0.0442061,0,0
6390411770,-0.128121,-0.0863115,0,0
6391489616,0.0805459,-0.137068,0,0
6392566462,0.207035,-0.0597247,0,0
6393645363,0.126469,0.0828779,0,0
6394721950,-0.0169394,0.157805,0,0
6395799148,-0.168404,0.113493,0,0
6396875235,-0.197408,-0.0387773,0,0
6397954284,-0.0177451,-0.124178,0,0
6399032760,0.184477,-0.107259,0,0
6400115421,0.166752,0.00714556,0,0
6401193841,0.0322061,0.136857,0,0
6402272409,-0.170016,0.138469,0,0
6403351273,-0.214327,0.0176192,0,0
6404429712,-0.124898,-0.118538,0,0
6405508614,0.113578,-0.149959,0,0
6406587182,0.276322,-0.046834,0,0
6407666083,0.154667,0.106242,0,0
6408744688,-0.0886436,0.16989,0,0
6409823442,-0.237691,0.0925459,0,0
6410902862,-0.197408,-0.0669756,0,0
6411981486,0.0507363,-0.158016,0,0
6413060035,0.24329,-0.105647,0,0
6414138715,0.158695,0.0546797,0,0
6415217783,-0.0773642,0.173112,0,0
6416296369,-0.228023,0.13444,0,0
6417375160,-0.168404,-0.0121904,0,0
6418453913,0.0459024,-0.133846,0,0
6419532537,0.120023,-0.129817,0,0
6420614938,0.0853798,-0.00413379,0,0
6421693007,-0.103145,0.136857,0,0
6422771445,-0.211105,0.157805,0,0
6423850143,-0.136178,0.0401777,0,0
6424928915,-0.00807715,-0.107259,0,0
6426006002,0.0998819,-0.156404,0,0
6427082940,0.121635,-0.0597247,0,0
6428160564,-0.0225791,0.0949629,0,0
6429237354,-0.131344,0.176335,0,0
6430318404,-0.128927,0.111882,0,0
6431396472,-0.128927,-0.0500567,0,0
6432473763,0.0378457,-0.150765,0,0
6433550849,0.165141,-0.115315,0,0
6434628084,0.0789345,0.0377608,0,0
6435706949,-0.0572226,0.170695,0,0
6436785665,-0.145846,0.152165,0,0
6437864548,-0.15068,-0.000911085,0,0
6438943301,-0.0805869,-0.147542,0,0
6440025888,0.00400781,-0.16285,0,0
6441104401,0.0668496,-0.0266924,0,0
6442183043,0.0297891,0.14008,0,0
6443261519,-0.0668906,0.181169,0,0
6444340272,-0.108785,0.0691816,0,0
6445419007,-0.167599,-0.0992021,0,0
6446497427,-0.138595,-0.162044,0,0
6447576143,0.024955,-0.0621416,0,0
6448654452,0.0765176,0.112687,0,0
6449733502,0.00400781,0.198088,0,0
6450812292,-0.153902,0.114299,0,0
6451890879,-0.265084,-0.0629472,0,0
6452969336,-0.134566,-0.169295,0,0
6454048015,0.132914,-0.132234,0,0
6455126454,0.175614,0.0200361,0,0
6456205244,-0.034664,0.163444,0,0
6457283683,-0.283614,0.165861,0,0
6458362381,-0.314229,-0.00332817,0,0
6459441004,-0.0225791,-0.149153,0,0
6460523609,0.210258,-0.158016,0,0
6461602659,0.225565,-0.0138018,0,0
6462680987,0.0160928,0.161027,0,0
6463757925,-0.202242,0.20695,0,0
6464835123,-0.20627,0.0949629,0,0
6465912376,-0.0918663,-0.0992021,0,0
6466989445,0.046708,-0.18702,0,0
6468066605,0.12808,-0.101619,0,0
6469145062,0.120829,0.0869062,0,0
6470226131,-0.00404883,0.197282,0,0
6471301606,-0.153902,0.127189,0,0
6472380323,-0.166793,-0.0573076,0,0
6473459483,-0.00888276,-0.173323,0,0
6474538070,0.209452,-0.128206,0,0
6475616471,0.149027,0.0450117,0,0
6476695095,-0.0306357,0.201311,0,0
6477773960,-0.246554,0.184392,0,0
6478852361,-0.207076,-0.00252244,0,0
6479956633,0.056376,-0.163655,0,0
6481010331,0.219926,-0.16285,0,0
6482088399,0.149833,-0.0218584,0,0
6483167190,-0.056417,0.166667,0,0
6484245980,-0.223995,0.202922,0,0
6485324530,-0.178878,0.0691816,0,0
6486403579,-0.0282187,-0.124983,0,0
6487482314,0.179643,-0.191853,0,0
6488580567,0.216703,-0.0782549,0,0
6489658821,0.0136758,0.12155,0,0
6490741481,-0.136983,0.219035,0,0
6491819809,-0.212716,0.127995,0,0
6492898692,-0.180489,-0.0742266,0,0
6493976908,0.0628213,-0.193465,0,0
6495056069,0.211869,-0.136263,0,0
6496134878,0.187699,0.0619307,0,0
6497213520,-0.0153282,0.214201,0,0
6498292348,-0.166793,0.18842,0,0
6499370601,-0.170016,-0.00977346,0,0
6500451503,0.0265664,-0.174935,0,0
6501528774,0.199784,-0.166072,0,0
6502606157,0.128886,0.00875679,0,0
6503682837,-0.0290244,0.189226,0,0
6504759646,-0.148263,0.210979,0,0
6505838140,-0.200631,0.0442061,0,0
6506915486,-0.0999229,-0.155599,0,0
6507992239,0.10391,-0.196688,0,0
6509067974,0.177226,-0.0677813,0,0
6510150357,0.075712,0.144914,0,0
6511228999,-0.112008,0.237565,0,0
6512307456,-0.240914,0.122355,0,0
6513386080,-0.190963,-0.0951738,0,0
6514464537,0.0273721,-0.195882,0,0
6515543105,0.190116,-0.101619,0,0
6516621896,0.102299,0.107854,0,0
6517700649,-0.0821983,0.245622,0,0
6518778662,-0.249776,0.162639,0,0
6519881711,-0.266695,-0.0508623,0,0
6520936391,0.0644326,-0.20555,0,0
6522015329,0.263432,-0.174935,0,0
6523093638,0.198979,0.0280928,0,0
6524172614,-0.0515831,0.222258,0,0
6525251275,-0.240914,0.215812,0,0
6526329769,-0.207882,0.0232588,0,0
6527408541,0.0604043,-0.170906,0,0
6528487238,0.252152,-0.187825,0,0
6529565973,0.158695,-0.0154131,0,0
6530647819,-0.0701133,0.197282,0,0
6531726517,-0.25461,0.252873,0,0
6532805141,-0.195797,0.0909345,0,0
6533884116,0.041874,-0.136263,0,0
6534962388,0.204618,-0.220052,0,0
6536040771,0.181254,-0.0943682,0,0
6537119099,-0.0386924,0.144108,0,0
6538196241,-0.212716,0.25529,0,0
6539273254,-0.219161,0.130412,0,0
6540354081,-0.0821983,-0.0967852,0,0
6541431445,0.207841,-0.221663,0,0
6542508625,0.23765,-0.134651,0,0
6543586878,0.101493,0.101408,0,0
6544664113,-0.110397,0.265764,0,0
6545742552,-0.227218,0.200505,0,0
6546817305,-0.215133,-0.037166,0,0
6547896021,0.0571816,-0.210384,0,0
6548974756,0.263432,-0.184603,0,0
6550057676,0.209452,0.0232588,0,0
6551135800,-0.0499717,0.239177,0,0
6552214572,-0.240108,0.23676,0,0
6553292714,-0.264278,0.0297041,0,0
6554371616,0.0160928,-0.18702,0,0
6555450258,0.24329,-0.215218,0,0
6556528641,0.179643,-0.0299151,0,0
6557607524,-0.0967002,0.207756,0,0
6558685833,-0.262667,0.264152,0,0
6559764086,-0.210299,0.0989912,0,0
6560843302,0.0032022,-0.143514,0,0
6561921871,0.183671,-0.222469,0,0
6562999957,0.174809,-0.0903399,0,0
6564078785,-0.0314415,0.152165,0,0
6565157168,-0.191769,0.288322,0,0
6566236088,-0.170016,0.151359,0,0
6567314712,-0.0475547,-0.104842,0,0
6568393206,0.110355,-0.236971,0,0
6569471866,0.151444,-0.142708,0,0
6570554416,0.0579873,0.111882,0,0
6571632632,-0.0378867,0.281877,0,0
6572711478,-0.16357,0.192448,0,0
6573789917,-0.21191,-0.0573076,0,0
6574868985,-0.0338584,-0.230525,0,0
6575945701,0.140971,-0.195076,0,0
6577023084,0.183671,0.0450117,0,0
6578100282,-0.00243748,0.256901,0,0
6579177017,-0.196603,0.252067,0,0
6580257011,-0.270724,0.0232588,0,0
6581333820,-0.0362754,-0.192659,0,0
6582410666,0.155473,-0.201521,0,0
6583487938,0.114384,-0.00493941,0,0
6584563710,-0.104757,0.232731,0,0
6585642834,-0.298116,0.274626,0,0
6586721143,-0.199825,0.0764326,0,0
6587799470,0.113578,-0.174129,0,0
6588898297,0.319828,-0.236165,0,0
6589979699,0.210258,-0.0726152,0,0
6591058286,-0.12087,0.191643,0,0
6592136687,-0.316646,0.295573,0,0
6593214903,-0.232052,0.129606,0,0
6594294138,0.0531533,-0.132234,0,0
6595372336,0.283573,-0.237776,0,0
6596450849,0.149027,-0.107259,0,0
6597529213,-0.122481,0.163444,0,0
6598607652,-0.237691,0.316521,0,0
6599686331,-0.179684,0.186809,0,0
6600765066,0.0168984,-0.0871172,0,0
6601843319,0.19495,-0.261141,0,0
6602922017,0.153861,-0.18138,0,0
6604000604,-0.034664,0.087712,0,0
6605078820,-0.177267,0.287517,0,0
6606157666,-0.141012,0.228703,0,0
6607235845,-0.116036,-0.025081,0,0
6608314173,0.0273721,-0.228914,0,0
6609392723,0.119218,-0.200716,0,0
6610472846,0.0257608,0.0425947,0,0
6611550155,-0.120065,0.276237,0,0
6612628575,-0.203853,0.272209,0,0
6613705643,-0.136983,0.0361494,0,0
6614783045,0.135331,-0.196688,0,0
6615860187,0.206229,-0.226497,0,0
6616937496,0.105521,-0.0266924,0,0
6618014175,-0.136178,0.23112,0,0
6619092373,-0.271529,0.292351,0,0
6620173849,-0.168404,0.0861006,0,0
6621249399,0.111161,-0.180574,0,0
6622328263,0.330302,-0.247444,0,0
6623406813,0.164335,-0.0685869,0,0
6624485733,-0.127315,0.210173,0,0
6625564819,-0.32712,0.312492,0,0
6626642888,-0.271529,0.142497,0,0
6627721215,0.0523477,-0.135457,0,0
6628800320,0.279545,-0.257112,0,0
6629882166,0.158695,-0.1274,0,0
6630957216,-0.106368,0.166667,0,0
6632035617,-0.252193,0.318937,0,0
6633113852,-0.136983,0.190031,0,0
6634192458,0.0531533,-0.0895341,0,0
6635270878,0.123246,-0.25389,0,0
6636349446,0.0378457,-0.165267,0,0
6637427940,-0.20627,0.107048,0,0
6638506878,-0.280392,0.304436,0,0
6639585687,-0.205465,0.226286,0,0
6640668089,-0.0145224,-0.0428056,0,0
6641746287,0.247318,-0.249056,0,0
6642824799,0.22476,-0.207967,0,0
6643903219,0.0265664,0.0498457,0,0
6644981584,-0.232857,0.294768,0,0
6646059819,-0.232857,0.274626,0,0
6647138405,-0.0668906,0.0208417,0,0
6648216937,0.177226,-0.211189,0,0
6649295134,0.235233,-0.216829,0,0
6650377610,0.106327,0.00875679,0,0
6651454511,-0.0749472,0.267375,0,0
6652531635,-0.215938,0.290739,0,0
6653608444,-0.21191,0.0595137,0,0
6654685753,0.00561916,-0.209578,0,0
6655762914,0.173197,-0.257112,0,0
6656841167,0.161918,-0.051668,0,0
6657918421,-0.0121055,0.224675,0,0
6658993989,-0.199825,0.30927,0,0
6660076668,-0.269918,0.118327,0,0
6661154681,-0.0862266,-0.149153,0,0
6662233286,0.106327,-0.247444,0,0
6663311262,0.115995,-0.0766436,0,0
6664389904,-0.127315,0.208562,0,0
6665468602,-0.344845,0.326994,0,0
6666547003,-0.228829,0.156193,0,0
6667625571,0.0692666,-0.13304,0,0
6668703788,0.281156,-0.267586,0,0
6669782171,0.128886,-0.143514,0,0
6670860757,-0.186935,0.15861,0,0
6671939214,-0.323897,0.318132,0,0
6673018079,-0.16921,0.191643,0,0
6674096499,0.0789345,-0.0919512,0,0
6675175123,0.236845,-0.260335,0,0
6676253913,0.0821572,-0.162044,0,0
6677331907,-0.121676,0.123967,0,0
6678410679,-0.29006,0.320549,0,0
6679488562,-0.246554,0.242399,0,0
6680571278,0.034623,-0.042,0,0
6681649550,0.185282,-0.249861,0,0
6682728081,0.13372,-0.208773,0,0
6683806298,-0.0531943,0.0627363,0,0
6684885384,-0.16357,0.289934,0,0
6685963434,-0.0596397,0.259318,0,0
6687041910,-0.0290244,-0.000911085,0,0
6688120348,0.0104531,-0.237776,0,0
6689197361,-0.0572226,-0.21844,0,0
6690279003,-0.0628623,0.0256758,0,0
6691355516,-0.0862266,0.278654,0,0
6692432288,-0.152291,0.295573,0,0
6693508967,-0.116842,0.0482344,0,0
6694588165,0.0386513,-0.207967,0,0
6695664492,0.15225,-0.239388,0,0
6696741505,0.12808,-0.025081,0,0
6697818555,-0.0314415,0.26093,0,0
6698897345,-0.156319,0.314909,0,0
6699979080,-0.205465,0.078044,0,0
6701057204,-0.0604453,-0.195076,0,0
6702136050,0.111967,-0.251473,0,0
6703214414,0.0902139,-0.0484453,0,0
6704293019,-0.0701133,0.234343,0,0
6705371717,-0.225606,0.311686,0,0
6706450063,-0.26589,0.112687,0,0
6707528761,-0.0741416,-0.170101,0,0
6708607199,0.0966592,-0.26678,0,0
6709685601,0.102299,-0.0830888,0,0
6710764854,-0.136983,0.195671,0,0
6711842848,-0.274752,0.319743,0,0
6712921805,-0.252193,0.156999,0,0
6713999911,0.0112588,-0.1274,0,0
6715078275,0.174003,-0.240999,0,0
6716157047,0.0942422,-0.108065,0,0
6717235189,-0.154708,0.170695,0,0
6718313869,-0.315841,0.307658,0,0
6719392159,-0.21191,0.171501,0,0
6720474746,0.103104,-0.108065,0,0
6721553314,0.271488,-0.260335,0,0
6722631660,0.066044,-0.16285,0,0
6723710580,-0.183712,0.127189,0,0
6724789352,-0.273141,0.306047,0,0
6725868050,-0.128927,0.205339,0,0
6726944988,0.111967,-0.0742266,0,0
6728022297,0.195756,-0.247444,0,0
6729099458,-0.00324321,-0.163655,0,0
6730180193,-0.231246,0.109465,0,0
6731257446,-0.289254,0.313298,0,0
6732335625,-0.164376,0.235954,0,0
6733412805,0.0620156,-0.0436114,0,0
6734489836,0.124857,-0.253084,0,0
6735567330,-0.0411093,-0.204744,0,0
6736645509,-0.178072,0.056291,0,0
6737723744,-0.19902,0.281071,0,0
6738802757,-0.0459434,0.248845,0,0
6739884084,0.0499307,-0.0154131,0,0
6740959801,0.0741006,-0.233748,0,0
6742038869,-0.0878379,-0.203133,0,0
6743117418,-0.179684,0.0409833,0,0
6744196061,-0.159542,0.284294,0,0
6745274370,-0.0394981,0.271403,0,0
6746352604,-0.0556114,0.0256758,0,0
6747431469,0.0434854,-0.210384,0,0
6748509870,0.0281777,-0.210384,0,0
6749588457,-0.0717247,0.000700148,0,0
6750671507,-0.211105,0.263347,0,0
6751749612,-0.21191,0.273015,0,0
6752828032,-0.0821983,0.0434004,0,0
6753906674,0.0910195,-0.211189,0,0
6754985020,0.0773232,-0.231331,0,0
6756063255,-0.00243748,-0.0138018,0,0
6757142064,-0.104757,0.250456,0,0
6758220743,-0.105562,0.289934,0,0
6759298682,-0.0902549,0.0707929,0,0
6760381806,0.0732949,-0.186214,0,0
6761459689,0.106327,-0.230525,0,0
6762538572,0.066044,-0.042,0,0
6763617140,-0.118453,0.227897,0,0
6764693986,-0.194185,0.30363,0,0
6765770924,-0.186129,0.106242,0,0
6766847992,-0.0451376,-0.166878,0,0
6767924875,0.121635,-0.241805,0,0
6769002425,0.131303,-0.0669756,0,0
6770084716,-0.0499717,0.199699,0,0
6771161247,-0.248971,0.289128,0,0
6772238500,-0.232857,0.119133,0,0
6773316291,0.0499307,-0.149959,0,0
6774394748,0.194144,-0.251473,0,0
6775473186,0.103104,-0.0943682,0,0
6776551958,-0.134566,0.184392,0,0
6777630230,-0.279586,0.301213,0,0
6778708780,-0.213521,0.14572,0,0
6779786977,0.044291,-0.126595,0,0
6780865675,0.199784,-0.239388,0,0
6781943947,0.0934365,-0.0919512,0,0
6783022775,-0.10798,0.16425,0,0
6784101158,-0.286837,0.290739,0,0
6785179929,-0.285226,0.159416,0,0
6786258331,-0.0290244,-0.119344,0,0
6787337214,0.129691,-0.259529,0,0
6788415430,-0.0104941,-0.137068,0,0
6789513961,-0.220773,0.132829,0,0
6790595826,-0.30859,0.289128,0,0
6791674653,-0.208688,0.186003,0,0
6792752721,0.034623,-0.0863115,0,0
6793831086,0.126469,-0.235359,0,0
6794909710,0.00159084,-0.137068,0,0
6795988500,-0.221578,0.127189,0,0
6797066883,-0.300533,0.289128,0,0
6798145414,-0.16357,0.198088,0,0
6799223760,0.0547646,-0.0685869,0,0
6800306402,0.0507363,-0.240999,0,0
6801383119,-0.108785,-0.169295,0,0
6802460391,-0.28442,0.087712,0,0
6803537255,-0.23608,0.276237,0,0
6804614157,-0.0741416,0.210173,0,0
6805691299,0.0837686,-0.051668,0,0
6806769441,0.0926309,-0.234554,0,0
6807846695,-0.100729,-0.167684,0,0
6808923466,-0.225606,0.0796553,0,0
6810003035,-0.257833,0.282683,0,0
6811081270,-0.103951,0.22548,0,0
6812160393,0.0354288,-0.0291093,0,0
6813239221,0.0732949,-0.232942,0,0
6814317659,-0.103145,-0.183797,0,0
6815396302,-0.153097,0.058708,0,0
6816474685,-0.191769,0.269792,0,0
6817553271,-0.110397,0.23676,0,0
6818632136,0.0620156,-0.0138018,0,0
6819710815,0.205424,-0.22408,0,0
6820789346,0.171586,-0.186214,0,0
6821868396,-0.0999229,0.0393721,0,0
6822946501,-0.27878,0.250456,0,0
6824025254,-0.166793,0.246428,0,0
6825103545,-0.0161338,0.0023115,0,0
6826182169,0.0990761,-0.20555,0,0
6827260922,0.0845742,-0.200716,0,0
6828339916,0.0265664,0.0192305,0,0
6829418632,-0.0717247,0.256901,0,0
6830501034,-0.161959,0.256096,0,0
6831579546,-0.0217735,0.0288984,0,0
6832658281,0.163529,-0.200716,0,0
6833736905,0.136137,-0.208773,0,0
6834815492,-0.0362754,0.00633982,0,0
6835894190,-0.238497,0.244011,0,0
6836972961,-0.268307,0.25529,0,0
6838051307,-0.0193565,0.0353438,0,0
6839128505,0.189311,-0.204744,0,0
6840209351,0.165141,-0.232137,0,0
6841286234,0.125663,-0.0162187,0,0
6842363025,0.00803613,0.234343,0,0
6843440667,-0.148263,0.274626,0,0
6844519198,-0.0894492,0.0724043,0,0
6845595970,0.10955,-0.176546,0,0
6846673205,0.230399,-0.217635,0,0
6847748717,0.111967,-0.0202471,0,0
6848827175,-0.123287,0.223869,0,0
6849908854,-0.314229,0.274626,0,0
6850983959,-0.174044,0.0788496,0,0
6852062861,0.188505,-0.174129,0,0
6853141410,0.288407,-0.244222,0,0
6854220108,0.044291,-0.0653642,0,0
6855298713,-0.242525,0.199699,0,0
6856377318,-0.318258,0.278654,0,0
6857455535,-0.174044,0.104631,0,0
6858534214,0.153861,-0.15157,0,0
6859612319,0.285185,-0.228108,0,0
6860695036,0.0773232,-0.056502,0,0
6861773548,-0.196603,0.203728,0,0
6862851894,-0.352901,0.286711,0,0
6863930592,-0.197408,0.12155,0,0
