Timestamp, Input Raw, Input Filtered, Output, Error
5958389282,0.25696,0.0587179,-0.0590448,0.0320925
5959453725,-0.0508791,0.0401831,-0.00409255,0.0300368
5960518335,-0.252344,0.0135898,0.0642966,0.0243716
5961583296,-0.179817,0.00553113,0.0775664,0.0205525
5962648295,0.114322,0.0248718,0.0220224,0.0230884
5963712515,0.330293,0.0514652,-0.0449527,0.0287456
5964777144,0.248095,0.0603296,-0.0567426,0.0335029
5965843401,-0.0637729,0.040989,-0.000382654,0.0309457
5966906548,-0.26685,0.0143957,0.0676761,0.0248199
5967970898,-0.177399,0.00794869,0.0781348,0.0218059
5969035915,0.119963,0.0264835,0.0197797,0.0230341
5970101006,0.318205,0.0522711,-0.0469985,0.0281731
5971165579,0.246484,0.0603296,-0.056372,0.0331081
5972229540,-0.0541026,0.0417948,0.000900626,0.0322501
5973297020,-0.257179,0.0143957,0.067805,0.0254409
5974360518,-0.154835,0.00875455,0.0756324,0.0227513
5975425980,0.134469,0.0272893,0.0167305,0.0237541
5976490682,0.331905,0.0530769,-0.0482242,0.0292747
5977555218,0.22956,0.0595238,-0.0551101,0.0332851
5978619920,-0.0815018,0.0393773,0.00426875,0.0309623
5979684511,-0.26685,0.0135898,0.0695559,0.0251061
5980748935,-0.161282,0.00794869,0.0745342,0.0214523
5981816063,0.135275,0.0272893,0.0142289,0.0226946
5982885265,0.32707,0.0522711,-0.0496485,0.0278315
5983945690,0.211832,0.0571062,-0.0535933,0.0311075
5985032630,-0.0887546,0.0361538,0.00682717,0.0284605
5986076890,-0.267656,0.0103663,0.0705948,0.0222635
5987139555,-0.14033,0.00714284,0.0736528,0.0202219
5988205109,0.169927,0.0289012,0.0113933,0.0235049
5989268775,0.331905,0.0538828,-0.0519401,0.0290656
5990334625,0.195714,0.057912,-0.0523155,0.0323347
5991397883,-0.0952014,0.0369597,0.00996444,0.0302128
5992463603,-0.272491,0.0111721,0.072214,0.0236893
5993528194,-0.123407,0.00794869,0.0705878,0.0206885
5994592619,0.177985,0.029707,0.00649148,0.0235184
5995659265,0.335128,0.0538828,-0.0543512,0.02889
5996722893,0.193297,0.0571062,-0.0510212,0.0326536
5997786947,-0.105678,0.035348,0.0137643,0.0303117
5998851501,-0.267656,0.0103663,0.0745763,0.0238813
5999916278,-0.109707,0.00875455,0.0695401,0.0211662
6000980628,0.18685,0.0313187,0.00428379,0.023957
6002045108,0.333516,0.0563003,-0.0546677,0.0304369
6003109736,0.185238,0.0587179,-0.0475136,0.0342782
6004174660,-0.125018,0.0361538,0.0185183,0.0314517
6005246251,-0.278132,0.011978,0.0764139,0.0251675
6006313583,-0.115348,0.0103663,0.0684246,0.0213748
6007370009,0.186044,0.0329304,0.00232235,0.023812
6008434286,0.340769,0.0571062,-0.0559684,0.0302359
6009498544,0.18282,0.057912,-0.0465551,0.0335397
6010563321,-0.129048,0.0345421,0.0201012,0.0304418
6011627302,-0.26685,0.011978,0.0773169,0.025582
6012693097,-0.091978,0.011978,0.0672007,0.0227836
6013756782,0.209414,0.0361538,-0.000350024,0.0265764
6014820948,0.334322,0.0587179,-0.0570751,0.0316901
6015884762,0.161062,0.057912,-0.0451033,0.034031
6016949094,-0.147582,0.0337363,0.0227128,0.0304377
6018012871,-0.266044,0.0111721,0.0783757,0.0251137
6019077278,-0.0927839,0.0111721,0.0653597,0.0215352
6020141203,0.204579,0.035348,-0.00362077,0.0250029
6021205295,0.317399,0.0563003,-0.0581331,0.0290306
6022271146,0.155421,0.0546886,-0.0432734,0.0314391
6023335274,-0.147582,0.0305129,0.0254328,0.0282005
6024399644,-0.262015,0.00875455,0.0791086,0.0230814
6025464643,-0.0702198,0.0111721,0.0627922,0.0210396
6026529883,0.216667,0.0361538,-0.00655123,0.0250505
6027594660,0.321429,0.057912,-0.0581543,0.0305115
6028659289,0.150586,0.0563003,-0.0406797,0.0337876
6029723788,-0.157253,0.0313187,0.0276227,0.0298424
6030788676,-0.252344,0.0095604,0.077895,0.0239594
6031852360,-0.051685,0.0135898,0.0592844,0.022812
6032918155,0.232784,0.0385714,-0.00949791,0.0269833
6033990172,0.31337,0.0587179,-0.0580949,0.0318075
6035046635,0.132051,0.0546886,-0.0381164,0.0334194
6036109838,-0.164506,0.029707,0.0307199,0.0293008
6037177522,-0.253956,0.00875455,0.0789382,0.0232127
6038253761,-0.0508791,0.0135898,0.0583686,0.0219066
6039317704,0.238425,0.0393773,-0.0111095,0.026629
6040374778,0.315788,0.0595238,-0.0578041,0.0320195
6041437426,0.107875,0.0546886,-0.0346794,0.0334926
6042502555,-0.184652,0.029707,0.0344643,0.0294847
6043567850,-0.257985,0.00875455,0.0803364,0.022729
6044631701,-0.0371795,0.0143957,0.0560734,0.0213702
6045696959,0.249707,0.0401831,-0.0148977,0.0260331
6046761125,0.321429,0.0595238,-0.0592695,0.0315137
6047829939,0.112711,0.0546886,-0.0333984,0.034211
6048890327,-0.190293,0.0289012,0.0365443,0.0299139
6049954678,-0.240256,0.0095604,0.0801998,0.0242248
6051019881,-0.0154212,0.0160074,0.0534409,0.0228424
6052093231,0.267436,0.0426007,-0.0181213,0.0280613
6053149139,0.318205,0.0611356,-0.0607035,0.0333574
6054213434,0.0836996,0.0530769,-0.0312263,0.0336284
6055278507,-0.200769,0.0272893,0.0405985,0.0294738
6056343118,-0.244286,0.00875455,0.0819173,0.0238161
6057407617,-0.0121978,0.0160074,0.0510823,0.0220785
6058472523,0.261795,0.0417948,-0.0207407,0.0260073
6059537356,0.315788,0.0603296,-0.0604333,0.031941
6060602188,0.0635532,0.0514652,-0.0276795,0.0324345
6061667206,-0.211245,0.0256776,0.0444676,0.0284291
6062732168,-0.232198,0.00875455,0.0830278,0.0235312
6063796760,0.00875455,0.0184249,0.0486379,0.0231983
6064861444,0.283553,0.0450184,-0.0243466,0.0278329
6065927406,0.296447,0.0619414,-0.0604581,0.0331002
6066991664,0.0393773,0.0514652,-0.024401,0.0331002
6068055608,-0.222527,0.0240659,0.04758,0.0277358
6069120255,-0.235421,0.00633698,0.0819444,0.0211189
6070185051,0.0160074,0.0168132,0.0436345,0.0206927
6071249846,0.29,0.0434065,-0.0287684,0.0255029
6072323177,0.306923,0.0595238,-0.0621203,0.0312654
6073379381,0.0321246,0.0482418,-0.0226618,0.0317126
6074444806,-0.224139,0.0208425,0.0500167,0.0263961
6075510046,-0.225751,0.00553113,0.082222,0.0212263
6076574193,0.0321246,0.0168132,0.0403962,0.0204407
6077648599,0.289194,0.0434065,-0.0316434,0.0249661
6078712487,0.298059,0.0595238,-0.0616886,0.0313702
6079768968,0.0208425,0.0474359,-0.0196682,0.0318499
6080834227,-0.226557,0.0200366,0.0524301,0.0264433
6081898411,-0.232198,0.00553113,0.0811581,0.0211571
6082962707,0.0232601,0.0168132,0.0382655,0.0195963
6084027224,0.300476,0.0434065,-0.0331946,0.0242388
6085092390,0.290806,0.057912,-0.0617722,0.0298982
6086157315,-0.00252742,0.0434065,-0.0178018,0.0285223
6087221462,-0.241062,0.0168132,0.0545912,0.0238229
6088284814,-0.214469,0.00391942,0.0813466,0.0195272
6089349016,0.0546886,0.0176191,0.0351829,0.019774
6090413793,0.304506,0.0450184,-0.0361482,0.0252627
6091478626,0.278718,0.057912,-0.0618656,0.0300346
6092544791,-0.00413925,0.0434065,-0.0155604,0.0294991
6093608254,-0.239451,0.0160074,0.055967,0.0239917
6094682641,-0.220916,0.00311357,0.0804283,0.0189422
6095737974,0.0571062,0.0168132,0.0322828,0.0185045
6096802640,0.304506,0.0434065,-0.0388234,0.0233427
6097867361,0.278718,0.0563003,-0.0626204,0.0288722
6098931583,-0.0146154,0.040989,-0.0136924,0.0282067
6099997100,-0.249121,0.0135898,0.0586214,0.0226304
6101061525,-0.207216,0.00230771,0.0797406,0.0184454
6102125932,0.0619414,0.0168132,0.0293708,0.0180247
6103190820,0.29967,0.0434065,-0.0401526,0.0227707
6104256115,0.2763,0.0554945,-0.0607831,0.0282341
6105320281,-0.0218682,0.0393773,-0.0112081,0.0272834
6106394131,-0.244286,0.0127839,0.0589065,0.0221715
6107449724,-0.194322,0.00311357,0.0783425,0.0188169
6108514260,0.0788645,0.0192308,0.0276242,0.019738
6109586925,0.31337,0.0458242,-0.0416069,0.0249826
6110643073,0.262601,0.0563003,-0.0605525,0.0295027
6111707480,-0.0387912,0.0385714,-0.0086619,0.027226
6112781700,-0.253956,0.011978,0.0610655,0.0218408
6113837071,-0.195934,0.00230771,0.0781227,0.0177952
6114902218,0.0836996,0.0184249,0.0251197,0.0181122
6115971568,0.319817,0.0458242,-0.0434033,0.0243023
6117037382,0.252124,0.0554945,-0.0594212,0.0287447
6118122379,-0.0549085,0.0377656,-0.00617151,0.02708
6119199728,-0.267656,0.0103663,0.0633071,0.0206969
6120282151,-0.176593,0.00230771,0.0780095,0.0174429
6121366129,0.131245,0.0208425,0.0216867,0.0196197
6122434628,0.332711,0.0482418,-0.0467059,0.026019
6123513477,0.240843,0.0571062,-0.0590693,0.0305807
6124588031,-0.0669963,0.0385714,-0.00200737,0.0289924
6125653807,-0.262015,0.011978,0.0670259,0.0232513
6126726472,-0.147582,0.00553113,0.0768292,0.020456
6127815376,0.157033,0.0256776,0.0171485,0.0232051
6128868432,0.331099,0.0522711,-0.0498831,0.0290234
6129961613,0.205385,0.057912,-0.0566544,0.0317154
6131034722,-0.109707,0.0369597,0.00517552,0.0286482
6132099036,-0.269267,0.0103663,0.0727448,0.0223005
6133164257,-0.134689,0.00553113,0.0756811,0.0192836
6134232960,0.172344,0.0272893,0.0114767,0.0223002
6135301866,0.341575,0.0538828,-0.0532124,0.0286708
6136370049,0.191685,0.0595238,-0.0525526,0.0333511
6137450343,-0.105678,0.0377656,0.0128523,0.0307807
6138506158,-0.258791,0.0127839,0.0758295,0.0253168
6139567009,-0.112125,0.0095604,0.0726827,0.021916
6140635267,0.187656,0.0321246,0.00620826,0.0247408
6141696934,0.335934,0.057912,-0.0550528,0.03143
6142761747,0.17718,0.0603296,-0.0490431,0.0347957
6143825636,-0.125824,0.0377656,0.0177289,0.0322592
6144889246,-0.274103,0.011978,0.0770945,0.0250625
6145954671,-0.10326,0.0095604,0.0690296,0.020926
6147017985,0.19652,0.0329304,0.00149031,0.024099
6148081947,0.330293,0.0563003,-0.056,0.0294316
6149146632,0.176374,0.057912,-0.0462157,0.0334616
6150211834,-0.129853,0.0345421,0.0216355,0.0305125
6151276389,-0.262821,0.0111721,0.0787219,0.0247067
6152341777,-0.0952014,0.011978,0.0672023,0.0224736
6153404906,0.194908,0.035348,-0.00035698,0.0251729
6154469220,0.321429,0.057912,-0.0561996,0.0303181
6155535367,0.161062,0.0571062,-0.0441183,0.0328961
6156599829,-0.144359,0.0329304,0.0235478,0.0293687
6157664106,-0.260403,0.0103663,0.0780959,0.0239116
6158729790,-0.0823076,0.011978,0.0641182,0.021902
6159793104,0.213443,0.035348,-0.00403504,0.0247299
6160857344,0.326264,0.0571062,-0.0574723,0.0299177
6161920936,0.161062,0.0554945,-0.0420887,0.0325431
6162986269,-0.142747,0.0321246,0.025822,0.0299287
6164050953,-0.255568,0.0103663,0.0784287,0.0244872
6165114767,-0.0669963,0.0135898,0.0627709,0.0231014
6166181581,0.225531,0.0385714,-0.00597048,0.0272673
6167246302,0.321429,0.0595238,-0.0573424,0.0321332
6168310301,0.132857,0.0563003,-0.0397461,0.033725
6169374745,-0.17337,0.0313187,0.0291422,0.0295777
6170438948,-0.271685,0.00875455,0.0801723,0.0226637
6171504447,-0.0605494,0.011978,0.0612327,0.0204919
6172569557,0.234396,0.0369597,-0.00920464,0.0244157
6173633538,0.326264,0.057912,-0.0587777,0.0299218
6174698259,0.136886,0.0554945,-0.0381007,0.0333622
6175764073,-0.164506,0.0305129,0.0322663,0.0297242
6176827794,-0.254762,0.0103663,0.0813918,0.0247263
6177892312,-0.0524909,0.0143957,0.0597867,0.0224205
6178957515,0.23359,0.0393773,-0.0117152,0.0258886
6180021255,0.323846,0.0595238,-0.0598846,0.0310793
6181085513,0.119157,0.0546886,-0.0367025,0.0329455
6182150197,-0.184652,0.029707,0.034178,0.0296888
6183215122,-0.268462,0.00794869,0.0812998,0.0226925
6184283214,-0.0581319,0.011978,0.0572222,0.0197253
6185347102,0.244066,0.0369597,-0.0146132,0.0230728
6187244203,0.331905,0.0571062,-0.0610887,0.0288659
6187500171,0.119963,0.0514652,-0.0356988,0.0306868
6188579002,-0.18304,0.0264835,0.0358167,0.027595
6189655240,-0.249927,0.00714284,0.0821269,0.0224805
6190729757,-0.0138095,0.0152015,0.0562931,0.0227818
6191810106,0.272271,0.0426007,-0.0165213,0.0282206
6192884696,0.314982,0.0611356,-0.0614984,0.0326604
6193956972,0.0651649,0.0530769,-0.0330602,0.0325799
6195061707,-0.213663,0.0256776,0.0401469,0.027202
6196109616,-0.257179,0.00633698,0.0838374,0.0214669
6197188743,-0.00655681,0.0143957,0.052702,0.0208499
6198257057,0.285971,0.040989,-0.0220467,0.0252513
6199333554,0.311758,0.0595238,-0.0635639,0.0307151
6200401923,0.0538828,0.0506594,-0.0293523,0.0313796
6201476440,-0.213663,0.0232601,0.0462682,0.0265081
6202550827,-0.233004,0.00553113,0.0857677,0.0212373
6203623362,0.029707,0.0168132,0.0486135,0.0220774
6204702267,0.291612,0.0450184,-0.0271917,0.0274569
6205788004,0.297253,0.0627473,-0.0633963,0.0332966
6206855817,0.0280952,0.0514652,-0.0236083,0.0331927
6207937759,-0.22978,0.0232601,0.0507468,0.0277783
6209007517,-0.22011,0.00633698,0.0836683,0.0219025
6210086773,0.0442124,0.0176191,0.0417057,0.0213468
6211150828,0.300476,0.0450184,-0.0319432,0.0263277
6212239806,0.286777,0.0603296,-0.062656,0.0316431
6213315452,-0.0121978,0.0458242,-0.0179161,0.0297803
6214391857,-0.244286,0.0184249,0.0563267,0.0246523
6215462374,-0.216886,0.00391942,0.0836839,0.0192704
6216546407,0.0732234,0.0184249,0.0367528,0.0202652
6217606166,0.318205,0.0474359,-0.0365793,0.0269236
6218696625,0.269048,0.0611356,-0.0619906,0.0322973
6219767142,-0.0291209,0.0450184,-0.0128423,0.030373
6220901651,-0.268462,0.0160074,0.0601594,0.0235881
6221973668,-0.186264,0.00391942,0.0822715,0.0191229
6223050666,0.11674,0.0208425,0.0298345,0.0212597
6224112665,0.331905,0.0490476,-0.0430977,0.0275381
6225234380,0.22956,0.0587179,-0.0616953,0.0307062
6226295231,-0.0637729,0.040989,-0.00653405,0.028778
6229940173,0.253736,0.0393773,0.0588619,0.0491031
6231000839,0.322234,0.0538828,0.0644569,0.0696002
6232070394,0.119157,0.0716117,0.0164144,0.0721488
6233143003,-0.188681,0.0724176,-0.0189693,0.0534469
6234201058,-0.249927,0.057912,-0.00349701,0.0341452
6235272668,-0.0331501,0.0417948,0.0376716,0.0284671
6236344888,0.25293,0.0393773,0.0486855,0.035853
6237407684,0.319817,0.0563003,0.0172584,0.0505638
6238471905,0.0828938,0.0724176,-0.0112406,0.0574451
6239537886,-0.195128,0.0740293,0.00747108,0.0559415
6240605329,-0.242674,0.057912,0.0563634,0.0459632
6241688807,-0.0154212,0.040989,0.0727341,0.0338664
6242759750,0.269048,0.040989,0.0276825,0.0276654
6243836618,0.302088,0.057912,-0.0317667,0.0328042
6244907413,0.0619414,0.0740293,-0.0300097,0.0469616
6245990965,-0.21044,0.0732234,0.0438354,0.0594065
6247070166,-0.238645,0.0554945,0.0828875,0.0560933
6248140813,0.0127839,0.0393773,0.0490363,0.038156
6249219366,0.287582,0.0426007,-0.0246364,0.0239451
6250300678,0.294835,0.0603296,-0.0614918,0.0316473
6251366491,0.029707,0.0490476,-0.0251082,0.0307485
6252443119,-0.209634,0.0224542,0.0477802,0.02633
6253513062,-0.214469,0.00553113,0.0822707,0.0206582
6254590818,0.0248718,0.0168132,0.0431254,0.0209717
6255650540,0.294029,0.0434065,-0.0287897,0.0255976
6256736685,0.285165,0.0595238,-0.0608643,0.0312674
6257798185,-0.000109854,0.0466301,-0.0198794,0.0300938
6258881218,-0.239451,0.0192308,0.0526839,0.0244949
6259958716,-0.216081,0.00391942,0.0816848,0.0188211
6261024363,0.0506594,0.0160074,0.0380473,0.0184909
6262106860,0.295641,0.0434065,-0.0339069,0.0240927
6263170545,0.265824,0.0571062,-0.0607,0.0290091
6264244357,-0.0138095,0.0434065,-0.0147852,0.0285101
6265332576,-0.239451,0.0160074,0.0564116,0.0228617
6266423572,-0.188681,0.00391942,0.0795728,0.0188741
6267492348,0.105458,0.0192308,0.0313454,0.0204355
6268564846,0.319011,0.0474359,-0.0385527,0.0272504
6269646529,0.236813,0.0587179,-0.0597334,0.0314898
6270718730,-0.0508791,0.0417948,-0.0091544,0.0290984
6271796413,-0.270073,0.0135898,0.0619883,0.0220793
6272859301,-0.177399,0.00311357,0.0786498,0.0177814
6273935021,0.118352,0.0192308,0.0239517,0.0185932
6275044996,0.319011,0.0458242,-0.0449437,0.0240853
6276095386,0.228755,0.0563003,-0.0585673,0.0295723
6277169088,-0.0621612,0.0385714,-0.00220878,0.0281848
6278239883,-0.254762,0.0111721,0.0667097,0.0216357
6279315399,-0.14033,0.00472528,0.0771198,0.0192054
6280387527,0.150586,0.0240659,0.0184171,0.0214834
6281502390,0.334322,0.0514652,-0.0483622,0.0281665
6282573370,0.205385,0.0587179,-0.0548673,0.0322414
6283659459,-0.100037,0.0393773,0.00617292,0.0304282
6284722051,-0.262015,0.0127839,0.0710873,0.0238805
6285807140,-0.135495,0.00714284,0.0738611,0.0201618
6286928614,0.167509,0.0272893,0.011836,0.0220493
6287969116,0.32707,0.0530769,-0.0519546,0.0282411
6289046021,0.176374,0.0563003,-0.0511862,0.0305961
6290121945,-0.118571,0.0345421,0.0128294,0.0275535
6291200424,-0.259597,0.0095604,0.074837,0.0216849
6292273477,-0.107289,0.00714284,0.0715969,0.0190493
6293394377,0.203773,0.0305129,0.00610067,0.0230767
6294431842,0.326264,0.0554945,-0.0543264,0.0293155
6295509062,0.161062,0.057912,-0.0474204,0.0327357
6296582875,-0.158059,0.0345421,0.0193807,0.0290641
6297676260,-0.265238,0.0095604,0.077796,0.0222393
6298752350,-0.086337,0.00794869,0.0668579,0.0185823
6299820534,0.220696,0.0321246,-0.0020187,0.022689
6300912918,0.32707,0.0554945,-0.0583317,0.0286373
6302019468,0.142528,0.0546886,-0.044977,0.0311674
6303087504,-0.171758,0.029707,0.025419,0.0269827
6304180851,-0.249121,0.00714284,0.0800896,0.0214382
6305236907,-0.0508791,0.0095604,0.0629448,0.0197148
6306312960,0.238425,0.0345421,-0.00784055,0.0235346
6307678404,0.314176,0.0571062,-0.0598329,0.0296348
6308477713,0.104652,0.0538828,-0.0395692,0.0314777
6310900361,-0.26685,0.0240659,0.0336725,0.0229568
6311198047,-0.165311,0.00714284,0.0819308,0.0215837
6312280136,0.132857,0.0192308,0.0538486,0.0274705
6313373836,0.326264,0.0490476,-0.0210744,0.0357806
6314455703,0.203773,0.064359,-0.0599609,0.0370259
6315539107,-0.0879487,0.0498535,-0.0215882,0.0305802
6316612902,-0.262821,0.0200366,0.0539499,0.0220788
6317693713,-0.139524,0.00553113,0.0843102,0.0187012
6318767619,0.170733,0.0216483,0.0364365,0.0236188
6319824138,0.332711,0.0514652,-0.0391298,0.0317583
6320908134,0.195714,0.0659707,-0.0589592,0.037687
6321966505,-0.114542,0.0490476,-0.00205869,0.0346632
6323030448,-0.268462,0.0192308,0.0722649,0.0263723
6324096021,-0.12663,0.00553113,0.0832483,0.0182068
6325195146,0.175568,0.0232601,0.0177833,0.0192186
6326250442,0.331099,0.0522711,-0.0551368,0.0268653
6327330717,0.19652,0.064359,-0.0513182,0.0361413
6328408363,-0.105678,0.0474359,0.0147599,0.0381353
6329476788,-0.262821,0.0184249,0.076105,0.0299046
6330551897,-0.11293,0.00794869,0.0704581,0.0195731
6331643393,0.198132,0.0305129,0.00454224,0.0227111
