Timestamp, Input Raw, Input Filtered, Output, Error
1802767546,-0.00413925,0.00391942,-0.0011807,0.00476595
1803832341,-0.00413925,0.00391942,-0.000929881,0.00479453
1804896526,-0.00333339,0.00311357,-0.000735509,0.00395455
1805960913,0.00150186,0.00311357,-0.000699674,0.00384652
1807025301,-0.00252742,0.00311357,-0.000531466,0.00372383
1808089189,-0.00413925,0.00230771,-0.000349549,0.00280675
1809153799,-0.00252742,0.00230771,-0.000209785,0.00272444
1810219372,0.00553113,0.00230771,-0.000287049,0.00263385
1811283279,0.0143957,0.00311357,-0.000627185,0.00335869
1812347148,0.0152015,0.00391942,-0.000966548,0.00412802
1813411610,0.0152015,0.00472528,-0.00129396,0.00498848
1814475961,0.0103663,0.00472528,-0.00146928,0.0051373
1815540497,0.00553113,0.00472528,-0.00148512,0.00532106
1816605588,-0.000915709,0.00472528,-0.00130695,0.00548925
1817670309,0.00311357,0.00391942,-0.00129097,0.00478101
1818734271,0.00230771,0.00391942,-0.00126012,0.00480485
1819799122,-0.00655681,0.00311357,-0.0010002,0.00396364
1820863788,0.000696001,0.00311357,-0.000952586,0.00391858
1821928546,-0.00252742,0.00230771,-0.000802201,0.00305608
1822993322,-0.00172156,0.00230771,-0.000659718,0.00297009
1824057432,-0.000109854,0.00230771,-0.000580298,0.00289583
1825121950,0.00150186,0.00230771,-0.000548089,0.0028131
1826186541,0.00633698,0.00311357,-0.000641356,0.0035492
1827251059,0.00794869,0.00311357,-0.000743758,0.00350408
1828315410,0.00633698,0.00391942,-0.000770587,0.0043008
1829379927,0.00472528,0.00391942,-0.000761821,0.00432922
1830443667,0.0103663,0.00472528,-0.000931949,0.00517336
1831508647,0.00230771,0.00472528,-0.000892037,0.00520805
1832572720,0.00391942,0.00391942,-0.000925233,0.00442885
1833636849,-0.00413925,0.00311357,-0.000747929,0.003663
1834701033,-0.000915709,0.00230771,-0.00065693,0.0028608
1835765254,-0.000915709,0.00150186,-0.000574586,0.00204081
1836830476,0.00472528,0.00150186,-0.000684883,0.00198231
1837894178,0.00311357,0.00230771,-0.000709743,0.00274189
1838958640,0.00553113,0.00230771,-0.000809417,0.00271452
1840023361,0.00391942,0.00230771,-0.000847527,0.00273511
1841087990,0.00311357,0.00311357,-0.000848919,0.00357044
1842152396,0.00230771,0.00311357,-0.00081746,0.00360992
1843216710,0.000696001,0.00311357,-0.000724638,0.00363171
1844281394,0.000696001,0.00311357,-0.000636349,0.00363316
1845345875,0.00311357,0.00311357,-0.000633848,0.00361098
1846410429,-0.00172156,0.00311357,-0.000502232,0.0035725
1847474761,-0.00172156,0.00230771,-0.000364753,0.00272212
1848539242,-0.00575096,0.00230771,-0.000154047,0.00267901
1849603074,0.00553113,0.00230771,-0.000275819,0.00260999
1850668073,0.00230771,0.00150186,-0.000325389,0.00173434
1851732035,0.00311357,0.00150186,-0.000378512,0.0016747
1852795701,0.00714284,0.00150186,-0.000540994,0.0016798
1853859237,0.00311357,0.00150186,-0.0005586,0.00171074
1854922829,0.00150186,0.00230771,-0.000537161,0.00256452
1855985717,0.00633698,0.00230771,-0.000650343,0.00261632
1857050882,0.011978,0.00311357,-0.000928805,0.00345542
1858115233,0.0103663,0.00311357,-0.00115013,0.00349466
1859189286,0.00714284,0.00311357,-0.00126939,0.00357072
1860323404,-0.00172156,0.00311357,-0.0011308,0.00368796
1861351630,-0.0105861,0.00230771,-0.000741541,0.00298454
1862421240,-0.0049451,0.00230771,-0.000525653,0.00301751
1863496237,0.000696001,0.00150186,-0.000498614,0.00214423
1864561532,0.00553113,0.00230771,-0.000606438,0.00281504
1865642695,-0.000915709,0.00230771,-0.000528901,0.00270722
1866707953,-0.00333339,0.00150186,-0.000341914,0.00185111
1867777377,-0.000109854,0.00150186,-0.00027121,0.00183866
1868856374,0.00311357,0.00230771,-0.000294761,0.00260865
1869920132,0.0103663,0.00311357,-0.000515053,0.00335792
1870989353,0.00875455,0.00311357,-0.000695363,0.00332945
1872070738,0.0103663,0.00311357,-0.000917653,0.00335399
1873138940,0.00553113,0.00391942,-0.000973021,0.00424954
1874199365,0.000696001,0.00311357,-0.000874609,0.0035486
1875265623,-0.00172156,0.00311357,-0.000729399,0.00364094
1876333381,0.00553113,0.00311357,-0.000821089,0.00367324
1877400083,0.00472528,0.00311357,-0.000917372,0.00365772
1878469359,0.000696001,0.00230771,-0.000912912,0.00282475
1879534469,-0.00172156,0.00230771,-0.00080475,0.00283499
1880597228,0.00230771,0.00150186,-0.000791067,0.002048
1881661986,0.00150186,0.00150186,-0.000737653,0.00204978
1882726448,0.00230771,0.00230771,-0.000732293,0.00282922
1883790558,0.00714284,0.00311357,-0.000867658,0.00361142
1884855242,0.00553113,0.00311357,-0.000930722,0.00359753
1885919149,0.00714284,0.00311357,-0.00102192,0.00360948
1886984777,0.00633698,0.00391942,-0.00106272,0.00445882
1888048072,0.00391942,0.00391942,-0.00104514,0.00450494
1889112368,0.00391942,0.00472528,-0.00103065,0.00535389
1890177200,0.00311357,0.00472528,-0.0010172,0.00537663
1891242236,0.00553113,0.00391942,-0.00109093,0.00457487
1892306383,0.00472528,0.00391942,-0.00114063,0.00457488
1893370382,0.000696001,0.00311357,-0.00104336,0.00377494
1894435010,0.00150186,0.00311357,-0.000979299,0.00379071
1895499917,-0.00172156,0.00311357,-0.000839356,0.00379496
1896564342,-0.000109854,0.00311357,-0.000756599,0.00376447
1897628674,0.00311357,0.00311357,-0.000752344,0.00371691
1898693247,0.00391942,0.00311357,-0.000772254,0.00365741
1899757487,0.00230771,0.00311357,-0.000739725,0.00361561
1900821245,0.00553113,0.00311357,-0.00078602,0.00359586
1901886040,0.00714284,0.00391942,-0.000885826,0.00439972
1902950298,0.00553113,0.00391942,-0.000932085,0.00440574
1904014871,0.00230771,0.00391942,-0.000890624,0.00442975
1905078982,0.00230771,0.00391942,-0.000862651,0.00446162
1906143536,-0.000109854,0.00311357,-0.000767875,0.00367545
1907207683,-0.00333339,0.00311357,-0.000589336,0.00366736
1908272367,-0.00252742,0.00230771,-0.000437417,0.00282908
1909336459,0.00311357,0.00230771,-0.000462756,0.00276767
1910400865,0.00714284,0.00230771,-0.000617843,0.00269232
1911464531,0.00875455,0.00311357,-0.000806402,0.00344521
1912529382,0.00472528,0.00311357,-0.000876729,0.00345251
1913593214,0.00553113,0.00311357,-0.000955324,0.00351267
1914656824,0.00875455,0.00311357,-0.00110828,0.00359448
1915720934,0.00875455,0.00391942,-0.00124983,0.00447098
1916784785,0.0095604,0.00391942,-0.00141134,0.00453997
1917848377,0.00472528,0.00472528,-0.00141303,0.00542654
1918912746,-0.00172156,0.00391942,-0.00122622,0.00470011
1919977449,-0.00413925,0.00391942,-0.000988886,0.00475588
1921042263,-0.00252742,0.00311357,-0.000822624,0.00394126
1922107262,-0.000109854,0.00311357,-0.000733465,0.00386494
1923171872,-0.000915709,0.00311357,-0.000631866,0.00375616
1924236648,0.000696001,0.00230771,-0.000587135,0.00284979
1925300721,0.00230771,0.00230771,-0.000580055,0.00277591
1926365109,0.000696001,0.00230771,-0.000502852,0.00272215
1927429645,0.00633698,0.00311357,-0.000580128,0.00349262
1928493922,0.0127839,0.00391942,-0.000839253,0.00428036
1929558217,0.0135898,0.00472528,-0.00112653,0.00508956
1930622401,0.0103663,0.00472528,-0.00130466,0.00514946
1931687345,0.00150186,0.00472528,-0.00121122,0.00526587
1932751899,0.00553113,0.00472528,-0.00124528,0.00539123
1933816102,0.000696001,0.00391942,-0.0011432,0.00467239
1934880582,0.000696001,0.00391942,-0.00106905,0.0046876
1935945229,0.000696001,0.00311357,-0.00101971,0.00387291
1937010006,0.00150186,0.00311357,-0.000996511,0.00383384
1938073635,0.00150186,0.00311357,-0.000959575,0.00379673
1939138467,-0.000109854,0.00230771,-0.000862922,0.00295753
1940203392,-0.000915709,0.00230771,-0.000745438,0.00292972
1941270113,0.00391942,0.00311357,-0.000762338,0.00370079
1942334760,0.00633698,0.00311357,-0.000838944,0.003657
1943398888,0.0127839,0.00391942,-0.00109898,0.00442658
1944464183,0.00875455,0.00472528,-0.00120772,0.00524194
1945529330,0.00391942,0.00472528,-0.0011553,0.00529479
1946593107,0.00553113,0.00472528,-0.00116118,0.00538047
1947657810,0.00230771,0.00472528,-0.00109659,0.00543864
1948722401,0.00714284,0.00472528,-0.00120917,0.00545256
1949786937,0.00311357,0.00472528,-0.00118525,0.00545382
1950853584,0.00150186,0.00391942,-0.00113271,0.004642
1951917787,-0.000915709,0.00311357,-0.00100945,0.00384987
1952982434,-0.00333339,0.00311357,-0.000819377,0.00383919
1954046933,-0.00333339,0.00230771,-0.00063347,0.00299634
1955111691,-0.000109854,0.00230771,-0.000547952,0.00292215
1956176153,0.00633698,0.00311357,-0.000654797,0.00363342
1957240633,0.011978,0.00311357,-0.000915637,0.00355199
1958305984,0.00311357,0.00311357,-0.000887304,0.00352477
1959370150,0.00633698,0.00391942,-0.000946125,0.00436553
1960436982,0.00553113,0.00391942,-0.000963405,0.00443846
1961501443,0.00391942,0.00391942,-0.000957557,0.00447887
1962565757,0.000696001,0.00391942,-0.000880749,0.0045082
1963630886,0.00230771,0.00391942,-0.00085086,0.00451315
1964695329,-0.00655681,0.00311357,-0.000580787,0.00369946
1965759458,-0.00736267,0.00230771,-0.000288078,0.00285355
1966824068,-0.00413925,0.00150186,-0.000122762,0.00197783
1967888196,0.00391942,0.00150186,-0.00020506,0.00185505
1968952732,0.0095604,0.00230771,-0.000452171,0.002537
1970017472,0.00714284,0.00230771,-0.000619806,0.00246828
1971083934,0.00311357,0.00230771,-0.000655001,0.00249067
1972148303,0.00472528,0.00230771,-0.000717165,0.00257499
1973213006,0.00794869,0.00230771,-0.000845833,0.00266112
1974277653,0.00875455,0.00311357,-0.000978828,0.00352852
1975342244,0.00714284,0.00391942,-0.00109599,0.0043901
1976407076,0.00472528,0.00391942,-0.001128,0.00445668
1977471705,-0.00413925,0.00311357,-0.000910311,0.00372024
1978536056,-0.00897438,0.00230771,-0.000573927,0.00295805
1979600129,-0.000915709,0.00230771,-0.000498926,0.00294091
1980666294,-0.000109854,0.00150186,-0.000444803,0.00204542
1981730145,0.00714284,0.00230771,-0.000628071,0.00272996
1982793515,-0.00252742,0.00150186,-0.00051386,0.00185418
1983856791,-0.00575096,0.00150186,-0.000290376,0.00182492
1984920457,-0.000915709,0.00150186,-0.000185599,0.00182994
1985983716,0.00794869,0.00150186,-0.000327109,0.00178659
1987047992,0.0103663,0.00311357,-0.000547384,0.00333577
1988112028,0.0143957,0.00391942,-0.00088969,0.00411313
1989176601,0.00714284,0.00391942,-0.00100095,0.00417036
1990241211,0.00875455,0.00391942,-0.00114555,0.00428612
1991306266,0.00311357,0.00391942,-0.00112445,0.0044307
1992370283,0.00311357,0.00391942,-0.00111691,0.00453216
1993434523,0.0103663,0.00391942,-0.00133084,0.00460159
1994499281,0.00311357,0.00391942,-0.00135251,0.00463468
1995564317,-0.0049451,0.00311357,-0.00114495,0.0038612
1996628705,-0.00252742,0.00230771,-0.000977456,0.00309624
1997693611,-0.00413925,0.00230771,-0.000763958,0.00309093
1998758110,-0.00172156,0.00230771,-0.000605529,0.00302042
1999822702,0.00553113,0.00311357,-0.000697207,0.00372399
2000888701,0.00633698,0.00311357,-0.000808304,0.00362296
2001953496,0.0103663,0.00391942,-0.00100204,0.00437043
2003017569,0.00472528,0.00391942,-0.000990399,0.00438575
2004081846,0.00311357,0.00391942,-0.000930916,0.00443789
2005146104,0.00311357,0.00472528,-0.000871649,0.00530607
2006210473,0.00553113,0.00472528,-0.000920714,0.00532354
2007274972,0.00553113,0.00472528,-0.000967711,0.00531537
2008339138,0.00553113,0.00472528,-0.00103597,0.00530212
2009403692,0.00230771,0.00391942,-0.00100772,0.00450744
2010469858,-0.000915709,0.00311357,-0.000867376,0.00372204
2011534320,-0.00252742,0.00311357,-0.000719487,0.00373522
2012598837,0.000696001,0.00230771,-0.000696236,0.00290705
2013663558,-0.000109854,0.00230771,-0.000633834,0.00285272
2014728001,0.00553113,0.00230771,-0.000734205,0.00279006
2015792426,0.0103663,0.00230771,-0.000951034,0.00275593
2016856907,0.00311357,0.00311357,-0.00091941,0.0035597
2017921591,0.00311357,0.00311357,-0.000889478,0.00360023
2018985942,0.00472528,0.00391942,-0.00089955,0.00446308
2020050663,0.00553113,0.00391942,-0.000957938,0.00448543
2021117236,0.00311357,0.00391942,-0.000950197,0.00449268
2022181123,0.00150186,0.00391942,-0.00089623,0.0044967
2023245863,-0.00655681,0.00311357,-0.000606586,0.00369969
2024310177,-0.00736267,0.00230771,-0.000313366,0.00287417
2025374694,-0.000915709,0.00230771,-0.000225996,0.00280864
2026439341,0.00391942,0.00230771,-0.000296884,0.00268721
2027503988,0.00714284,0.00230771,-0.000466761,0.00256824
2028568358,0.00794869,0.00230771,-0.000651388,0.00251144
2029633523,0.00875455,0.00230771,-0.000833177,0.00253242
2030704114,0.00391942,0.00230771,-0.000865568,0.00261208
2031766354,0.0111721,0.00311357,-0.00108378,0.00351483
2032830964,0.011978,0.00391942,-0.00130213,0.00441824
2033897555,0.0095604,0.00472528,-0.00146909,0.00530822
2034966331,0.00875455,0.00472528,-0.0016025,0.00541671
2036034718,0.00150186,0.00472528,-0.00151395,0.00553004
2037102291,-0.00333339,0.00391942,-0.00128939,0.00481752
2038163716,-0.00172156,0.00391942,-0.00113219,0.00486044
2039239769,0.00472528,0.00391942,-0.00117229,0.00482816
2040320951,0.00311357,0.00391942,-0.00118374,0.00475259
2041398466,-0.0049451,0.00311357,-0.000950586,0.00387931
2042464131,0.000696001,0.00311357,-0.000857389,0.00384206
2043555145,-0.000109854,0.00311357,-0.000724811,0.00380424
2044613700,0.00391942,0.00311357,-0.000705274,0.00372952
2045695567,0.0152015,0.00472528,-0.00101259,0.00527257
2046763917,0.0111721,0.00553113,-0.00119013,0.0060363
2047837988,0.0095604,0.00553113,-0.00133142,0.0060583
2048933797,-0.00413925,0.00472528,-0.00104973,0.00534863
2049990057,0.00150186,0.00472528,-0.000952571,0.00542969
2051056759,0.00230771,0.00391942,-0.000902232,0.0046591
2052136367,-0.000109854,0.00391942,-0.000796237,0.00460265
2053206513,0.00714284,0.00391942,-0.000933296,0.00453985
2054283547,-0.000109854,0.00311357,-0.000866743,0.00368716
2055358896,0.00150186,0.00311357,-0.00083671,0.00366049
2056425506,-0.000109854,0.00230771,-0.000736802,0.00286181
2057480950,0.00391942,0.00230771,-0.000764878,0.00284563
2058544709,0.00714284,0.00311357,-0.000907184,0.00363358
2059609615,0.00633698,0.00311357,-0.000990903,0.00361365
2060674281,0.00633698,0.00391942,-0.00106798,0.0044352
2061738983,0.0095604,0.00391942,-0.00121596,0.00448362
2062803371,0.00150186,0.00391942,-0.00109122,0.00454241
2063867981,-0.00252742,0.00391942,-0.000884306,0.0045913
2064932369,-0.000915709,0.00391942,-0.000750271,0.00461465
2065996961,0.00472528,0.00391942,-0.000834125,0.00457296
2067061626,-0.000109854,0.00311357,-0.000748726,0.0036975
2068126569,-0.000915709,0.00230771,-0.000640457,0.00282972
2069191124,0.00150186,0.00230771,-0.000613739,0.00280318
2070270954,0.00472528,0.00230771,-0.000656256,0.00276832
2071320474,0.00553113,0.00311357,-0.000746392,0.00354088
2072385195,0.00633698,0.00311357,-0.000845993,0.00352673
2073449527,0.00472528,0.00311357,-0.000896216,0.00354466
2074514045,0.00391942,0.00311357,-0.000904192,0.00358618
2075578155,-0.00252742,0.00311357,-0.000717982,0.00363125
2076642765,0.00150186,0.00311357,-0.000665421,0.00365122
2077707412,0.00391942,0.00311357,-0.000689997,0.00363944
2078771707,0.00311357,0.00311357,-0.000685948,0.00359223
2079836280,0.000696001,0.00311357,-0.000645714,0.00355916
2080900372,-0.000915709,0.00230771,-0.000572022,0.00273805
2081965056,-0.00816852,0.00150186,-0.000282987,0.00192015
2083029184,-0.00252742,0.00150186,-0.000151622,0.00188338
2084093683,0.00230771,0.00150186,-0.00018451,0.00181548
2085157516,0.00875455,0.00150186,-0.000400877,0.00171766
2086221626,0.00875455,0.00230771,-0.000594737,0.00246796
2087286921,0.00794869,0.00230771,-0.000744629,0.00248105
2088350753,0.00230771,0.00230771,-0.000725129,0.00256387
2089414512,0.00794869,0.00311357,-0.000870557,0.00346485
2090479603,0.00794869,0.00311357,-0.00101788,0.00354718
2091544176,0.0111721,0.00391942,-0.00125474,0.00440753
2092608508,0.00714284,0.00391942,-0.00138252,0.00448484
2093673063,0.00391942,0.00391942,-0.00139074,0.00457662
2094737543,-0.00413925,0.00311357,-0.00115678,0.00387334
2095802450,-0.00333339,0.00311357,-0.000961203,0.00393038
2096866504,0.000696001,0.00311357,-0.000898448,0.00392195
2097931392,-0.000109854,0.00311357,-0.000816989,0.00384449
2098995706,0.00311357,0.00311357,-0.000847465,0.00375433
2100060242,-0.00655681,0.00230771,-0.000566209,0.00288475
2101124833,0.000696001,0.00230771,-0.000486183,0.00282977
2102189332,0.00391942,0.00230771,-0.00048298,0.00278263
2103253442,0.00633698,0.00311357,-0.000556935,0.00350671
2104317423,0.00875455,0.00391942,-0.00070643,0.0042637
2105382088,0.00875455,0.00391942,-0.00087082,0.00425439
2106446124,0.00875455,0.00391942,-0.00100885,0.00429608
2107509901,0.00230771,0.00391942,-0.000960565,0.00437135
2108574085,0.00633698,0.00391942,-0.00102782,0.00445016
2109638233,0.011978,0.00391942,-0.0012761,0.00451353
2110713526,0.00553113,0.00391942,-0.00134042,0.00455345
2111806465,0.000696001,0.00391942,-0.00128621,0.00460818
2112871353,-0.00736267,0.00311357,-0.000990669,0.00387404
2113956441,-0.00736267,0.00230771,-0.00069024,0.00309339
2115017589,-0.0049451,0.00150186,-0.000474497,0.00224145
2116092827,0.00230771,0.00230771,-0.000465446,0.00292022
2117167231,0.00472528,0.00230771,-0.000554556,0.00277763
2118233526,0.00875455,0.00311357,-0.000720599,0.00347824
2119306431,0.00633698,0.00311357,-0.00079515,0.0034512
2120374226,0.00794869,0.00311357,-0.000905354,0.0034838
2121454834,0.00230771,0.00391942,-0.000844197,0.00435726
2122518703,0.00794869,0.00391942,-0.000955501,0.00441243
2123594293,0.0111721,0.00472528,-0.00116063,0.00526558
2124682084,0.000696001,0.00391942,-0.00107945,0.00448981
2125746546,-0.00413925,0.00391942,-0.000850688,0.00453706
2126828320,-0.00333339,0.00311357,-0.00064585,0.0037679
2127893301,0.00150186,0.00230771,-0.000622607,0.00293274
2128964632,0.00150186,0.00230771,-0.000619293,0.00285143
2130039185,0.00472528,0.00230771,-0.000730006,0.00276423
2131097796,0.00150186,0.00230771,-0.000728739,0.00272482
2132182662,0.00150186,0.00150186,-0.000706551,0.00191556
2133246106,-0.000109854,0.00150186,-0.000607241,0.00193907
2134318992,0.00472528,0.00230771,-0.0006439,0.00274929
2135388546,0.00230771,0.00311357,-0.000599665,0.00354612
2136465487,0.00633698,0.00311357,-0.000688429,0.00352075
2139528153,-0.000915709,0.00311357,-0.000564401,0.00351582
2140585560,-0.00333339,0.00311357,-0.000401437,0.00350602
2141678499,-0.00172156,0.00230771,-0.000277821,0.00269287
2142763828,0.0127839,0.00230771,-0.00057685,0.00264294
2143862673,0.011978,0.00311357,-0.000879572,0.00340198
2144929635,0.00472528,0.00311357,-0.000969561,0.0033997
2146986089,0.00230771,0.00311357,-0.000973733,0.00349198
2148065956,0.00472528,0.00230771,-0.00102465,0.00280269
2149142953,0.0192308,0.00311357,-0.00148675,0.00369212
2150222060,0.011978,0.00391942,-0.00170261,0.00456572
2151292096,0.00714284,0.00472528,-0.00177704,0.00546265
2152373018,0.00230771,0.00472528,-0.00170369,0.00561648
2153469715,-0.00816852,0.00391942,-0.00133308,0.00492933
2154530270,-0.000915709,0.00391942,-0.00116999,0.0049712
2155615877,0.00311357,0.00391942,-0.00113837,0.00492021
2156688301,-0.00172156,0.00391942,-0.000954908,0.00480076
2158426360,-0.0049451,0.00391942,-0.000712554,0.00469323
2159509486,-0.00333339,0.00311357,-0.000530068,0.00379721
2160578836,-0.000109854,0.00311357,-0.000435769,0.00369433
2161656759,0.011978,0.00311357,-0.000644611,0.00358025
2163749077,0.0168132,0.00391942,-0.000995586,0.00430078
2164840961,0.00794869,0.00472528,-0.00110492,0.00509296
2165901960,0.00391942,0.00472528,-0.00110059,0.00517207
2166966404,0.00714284,0.00472528,-0.0011797,0.00529316
2168059768,-0.000915709,0.00391942,-0.000982323,0.00457524
2169135303,0.00553113,0.00391942,-0.00102291,0.00460793
2170209300,-0.00252742,0.00391942,-0.000856061,0.00461233
2171283242,-0.00172156,0.00391942,-0.00074157,0.00456723
2172358406,-0.000109854,0.00230771,-0.000709596,0.00291784
2173439847,-0.00413925,0.00150186,-0.000528309,0.00204645
2174511067,0.00714284,0.00150186,-0.000664466,0.00198402
2175580695,0.0135898,0.00230771,-0.000992744,0.00274392
2176672060,0.00391942,0.00311357,-0.00102788,0.00353051
2177729486,0.00875455,0.00391942,-0.00118328,0.00438907
2178810445,0.011978,0.00391942,-0.00140284,0.00449141
2179876629,0.011978,0.00472528,-0.00156866,0.0053887
2180949423,0.00311357,0.00472528,-0.00146616,0.00549035
2182025327,0.00230771,0.00553113,-0.00138778,0.00638766
2183092363,0.00230771,0.00553113,-0.00132999,0.00644851
2184160232,0.00391942,0.00472528,-0.00131177,0.00563841
2185249356,-0.00333339,0.00391942,-0.00111329,0.0048022
2186314744,0.00472528,0.00391942,-0.0011316,0.00475733
2187385983,-0.00252742,0.00391942,-0.000965777,0.00471631
2188458517,0.00714284,0.00391942,-0.0010753,0.00465281
2189519035,0.00391942,0.00391942,-0.00107342,0.0046174
2190602365,0.000696001,0.00391942,-0.000984152,0.00457914
2191665938,0.00230771,0.00391942,-0.000901533,0.00458042
2192721549,0.011978,0.00472528,-0.00108604,0.00537331
2194030788,0.00553113,0.00472528,-0.00111552,0.00535847
2195103359,0.00391942,0.00553113,-0.00108253,0.00615749
2196183541,-0.000915709,0.00472528,-0.000909408,0.00538304
2197264667,0.00230771,0.00391942,-0.000849597,0.00458714
2198336146,-0.00575096,0.00391942,-0.00059917,0.0045679
2199421586,-0.00655681,0.00311357,-0.000342206,0.00369317
2200744322,-0.000915709,0.00230771,-0.00026144,0.00280117
2201560879,0.000696001,0.00150186,-0.000227435,0.00187708
2202651781,0.000696001,0.00150186,-0.000219182,0.00176512
2203727093,0.0095604,0.00230771,-0.000435965,0.00249864
2204781908,0.00875455,0.00230771,-0.000642387,0.00247639
2205857109,0.00633698,0.00230771,-0.00073382,0.00250461
2206927330,0.0135898,0.00311357,-0.00104395,0.00339359
2208012510,0.011978,0.00391942,-0.00130144,0.00430901
2209094451,0.0103663,0.00391942,-0.00149,0.00442653
2210149377,0.00875455,0.00472528,-0.00159181,0.00537901
2211245612,0.000696001,0.00391942,-0.00148574,0.0047122
2212314573,-0.00252742,0.00391942,-0.00129945,0.00481677
2216007825,-0.00172156,0.00391942,-0.00116032,0.00485741
2216186871,0.00230771,0.00311357,-0.00112877,0.00401813
2217276717,-0.00252742,0.00311357,-0.000981136,0.0039454
2218344734,0.00150186,0.00311357,-0.000946258,0.0038677
2219413862,0.00553113,0.00311357,-0.000998083,0.00381001
2220472751,0.0127839,0.00391942,-0.00124314,0.00456534
2221558210,0.011978,0.00472528,-0.00144561,0.005364
2222639187,0.00553113,0.00553113,-0.00141985,0.00621237
2223714814,0.00311357,0.00553113,-0.00133371,0.00630104
2224796347,0.00633698,0.00553113,-0.00135633,0.0063769
2225891434,-0.000109854,0.00553113,-0.00117338,0.0064014
2226974227,-0.000109854,0.00553113,-0.00101704,0.00638092
2228054556,0.00391942,0.00472528,-0.00100025,0.00553616
2229122407,0.00150186,0.00472528,-0.000928791,0.00546704
2230210494,-0.00252742,0.00391942,-0.0007761,0.00459348
2231299693,-0.00172156,0.00311357,-0.000660867,0.00373374
2232382948,-0.00252742,0.00230771,-0.000518973,0.00287105
2233469333,-0.00413925,0.00150186,-0.000320757,0.00199288
2234546570,0.00875455,0.00230771,-0.000516818,0.0027167
2235627493,0.00391942,0.00230771,-0.000544578,0.00264465
2236707545,0.00230771,0.00311357,-0.000510918,0.00340179
2237778506,0.00553113,0.00311357,-0.000554479,0.00341834
2238858761,0.00230771,0.00311357,-0.000519485,0.00343548
2239949201,0.00230771,0.00311357,-0.000518324,0.00344554
2241011052,0.00391942,0.00311357,-0.000575479,0.00345015
2242103102,-0.000109854,0.00230771,-0.000506486,0.00264221
2243191782,-0.000109854,0.00230771,-0.000466178,0.00264292
2244256041,-0.000109854,0.00150186,-0.000425871,0.00183788
2245346443,0.000696001,0.00150186,-0.000397172,0.00181999
2246434105,0.000696001,0.00150186,-0.000380378,0.00179798
2247509380,0.00633698,0.00150186,-0.000538103,0.00177446
2248573286,0.00230771,0.00150186,-0.000563595,0.00176737
2249656801,0.00472528,0.00150186,-0.000654339,0.0017785
2250725373,0.00230771,0.00150186,-0.000668737,0.00182283
2251804814,0.000696001,0.00230771,-0.00059003,0.0026657
2252889477,0.00311357,0.00230771,-0.000607397,0.00269831
2253968621,0.000696001,0.00230771,-0.000561275,0.00270638
2255036564,0.00311357,0.00230771,-0.000577964,0.00269356
2256123671,0.00553113,0.00230771,-0.000677006,0.00268472
2257200279,0.00230771,0.00230771,-0.000678267,0.00267876
2258269055,-0.00252742,0.00230771,-0.000536159,0.00269016
2259357161,-0.000915709,0.00150186,-0.000462164,0.0018994
2260562157,-0.00333339,0.00150186,-0.000320116,0.00189028
2261630007,-0.000915709,0.00150186,-0.000252712,0.00184285
2262721983,0.00472528,0.00150186,-0.000346194,0.00178518
2263795925,0.00391942,0.00150186,-0.000410047,0.00172911
2264869015,0.00553113,0.00230771,-0.00049893,0.00251128
2268734962,0.00714284,0.00230771,-0.000646773,0.00253107
2269787370,0.00714284,0.00230771,-0.000779948,0.00257483
2270864978,0.000696001,0.00230771,-0.000731069,0.00263739
2271959009,-0.00575096,0.00230771,-0.000504488,0.00270271
2273030433,0.00150186,0.00230771,-0.000489726,0.00273989
2274086729,0.000696001,0.00150186,-0.000461268,0.00191861
2275166559,0.00311357,0.00150186,-0.000495223,0.00186101
2276231688,-0.00252742,0.00150186,-0.000360277,0.0018245
2277323108,0.000696001,0.00150186,-0.000339886,0.00179702
2278399420,0.011978,0.00230771,-0.000659495,0.00258897
2279472140,0.00714284,0.00230771,-0.000812276,0.00257547
2280536250,0.0095604,0.00230771,-0.00102831,0.0026056
2281613044,0.0143957,0.00311357,-0.00135562,0.00351387
2282689485,0.011978,0.00391942,-0.00157293,0.00444427
2283767130,0.00553113,0.00391942,-0.00159589,0.00459185
2284844479,0.00714284,0.00472528,-0.001658,0.00554564
2285923531,-0.00172156,0.00472528,-0.00145847,0.00566102
2286996269,-0.00333339,0.00391942,-0.00122693,0.00490378
2288072804,-0.00897438,0.00391942,-0.000868559,0.00489627
2289163539,-0.00172156,0.00311357,-0.000752212,0.00399864
2290222965,-0.00333339,0.00311357,-0.000562432,0.00386721
2291299184,-0.00655681,0.00230771,-0.000290171,0.00290342
2292386550,0.00230771,0.00230771,-0.00027715,0.0027738
2293448123,0.00391942,0.00230771,-0.000327756,0.00265411
2294524491,0.0127839,0.00311357,-0.000613381,0.00336226
2295585601,0.011978,0.00391942,-0.000824492,0.00414338
2296665209,0.00875455,0.00391942,-0.000956955,0.00418614
2297738318,-0.000109854,0.00391942,-0.000825859,0.00429672
2298823998,0.00230771,0.00391942,-0.000766238,0.00439654
2299909290,0.00391942,0.00391942,-0.000779085,0.00445395
2300973475,-0.000915709,0.00311357,-0.000684259,0.0036389
2302034122,0.00230771,0.00311357,-0.000687475,0.0036121
2303127191,-0.000915709,0.00230771,-0.000630892,0.00278235
2304194578,-0.0049451,0.00150186,-0.000461822,0.00194678
2305261984,0.00391942,0.00150186,-0.000565677,0.001919
